DATE_FROM;DATE_TO;PRODUCT_TYPE;TENDER_NUMBER;PRODUCTNAME;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_DEMAND_[MW];AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_IMPORT(-)_EXPORT(+)_[MW];BE_DEMAND_[MW];BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];BE_IMPORT(-)_EXPORT(+)_[MW];CH_DEMAND_[MW];CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW];CH_IMPORT(-)_EXPORT(+)_[MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW];FR_DEMAND_[MW];FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW];FR_IMPORT(-)_EXPORT(+)_[MW];NL_DEMAND_[MW];NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW];NL_IMPORT(-)_EXPORT(+)_[MW];SI_DEMAND_[MW];SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SI_IMPORT(-)_EXPORT(+)_[MW];DK_DEMAND_[MW];DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DK_IMPORT(-)_EXPORT(+)_[MW]
08-05-2021;08-05-2021;FCR;1;NEGPOS_20_24;75;71;75;46;87;75;-57;67;75;32;562;75;-48;508;75;120;114;75;-68;15;75;-15;20;75;-10
09-05-2021;09-05-2021;FCR;1;NEGPOS_00_04;98;71;98;47;87;152.25;-60;67;98;40;562;98;-86;508;69.4;152;114;98;-68;15;98;-15;20;98;-5
09-05-2021;09-05-2021;FCR;1;NEGPOS_04_08;99;71;99;47;87;124.68;-60;67;99;41;562;99;-90;508;78.6;152;114;99;-68;15;99;-15;20;99;-7
09-05-2021;09-05-2021;FCR;1;NEGPOS_08_12;99;71;99;42;87;126.67;-60;67;99;40;562;99;-85;508;73.56;152;114;99;-65;15;99;-15;20;99;-9
09-05-2021;09-05-2021;FCR;1;NEGPOS_12_16;99;71;99;42;87;180.28;-60;67;99;37;562;99;-85;508;68.12;152;114;99;-64;15;99;-15;20;99;-7
09-05-2021;09-05-2021;FCR;1;NEGPOS_16_20;105;71;105;42;87;132.78;-60;67;105;39;562;105;-77;508;75.68;152;114;105;-67;15;105;-15;20;105;-14
09-05-2021;09-05-2021;FCR;1;NEGPOS_20_24;99;71;99;42;87;108.78;-60;67;99;35;562;99;-38;508;99;116;114;99;-68;15;99;-15;20;99;-12
10-05-2021;10-05-2021;FCR;1;NEGPOS_00_04;75.44;71;75.44;49;87;96.96;-60;67;75.44;36;562;75.44;-81;508;75.44;145;114;75.44;-68;15;75.44;-13;20;75.44;-8
10-05-2021;10-05-2021;FCR;1;NEGPOS_04_08;75.2;71;75.2;49;87;75.2;-57;67;75.2;51;562;75.2;-85;508;75.2;134;114;75.2;-68;15;75.2;-13;20;75.2;-11
10-05-2021;10-05-2021;FCR;1;NEGPOS_08_12;74;71;74;62;87;74;-57;67;74;97;562;74;-77;508;74;69;114;74;-69;15;74;-13;20;74;-12
10-05-2021;10-05-2021;FCR;1;NEGPOS_12_16;82.82;71;82.82;49;87;178.38;-60;67;82.82;70;562;82.82;-70;508;82.82;97;114;82.82;-64;15;82.82;-13;20;82.82;-9
10-05-2021;10-05-2021;FCR;1;NEGPOS_16_20;66;71;66;54;87;97.8;-60;67;66;73;562;66;-42;508;66;65;114;66;-67;15;66;-13;20;66;-10
10-05-2021;10-05-2021;FCR;1;NEGPOS_20_24;66.96;71;66.96;78;87;66.96;-57;67;66.96;99;562;66.96;-35;508;66.96;6;114;66.96;-68;15;66.96;-13;20;66.96;-10
11-05-2021;11-05-2021;FCR;1;NEGPOS_00_04;75.47;71;75.47;50;87;100.31;-60;67;75.47;75;562;75.47;-52;508;75.47;75;114;75.47;-68;15;75.47;-9;20;75.47;-10
11-05-2021;11-05-2021;FCR;1;NEGPOS_04_08;86.12;71;86.12;74;87;86.12;-57;67;86.12;69;562;86.12;-53;508;86.12;54;114;86.12;-68;15;86.12;-9;20;86.12;-10
11-05-2021;11-05-2021;FCR;1;NEGPOS_08_12;109.8;71;109.8;87;87;109.8;-57;67;89.44;99;562;109.8;-51;508;109.8;5;114;109.8;-65;15;109.8;-9;20;109.8;-9
11-05-2021;11-05-2021;FCR;1;NEGPOS_12_16;104;71;104;60;87;150;-58;67;104;88;562;104;-26;508;104;18;114;104;-64;15;104;-9;20;104;-9
11-05-2021;11-05-2021;FCR;1;NEGPOS_16_20;66;71;66;87;87;126.95;-60;67;66;69;562;66;-55;508;66;47;114;66;-67;15;66;-13;20;66;-8
11-05-2021;11-05-2021;FCR;1;NEGPOS_20_24;68;71;68;83;87;68;-57;67;68;80;562;68;-53;508;68;32;114;68;-68;15;68;-9;20;68;-8
12-05-2021;12-05-2021;FCR;1;NEGPOS_00_04;59.14;71;59.14;50;87;103.87;-60;67;59.14;48;562;59.14;-35;508;59.14;94;114;59.14;-67;15;59.14;-15;20;59.14;-13
12-05-2021;12-05-2021;FCR;1;NEGPOS_04_08;68.98;71;68.98;50;87;68.98;-57;67;68.98;68;562;68.98;-53;508;68.98;78;114;68.98;-67;15;68.98;-9;20;68.98;-10
12-05-2021;12-05-2021;FCR;1;NEGPOS_08_12;91.72;71;91.72;75;87;91.72;-57;67;91.72;94;562;91.72;-59;508;91.72;22;114;91.72;-57;15;91.72;-9;20;91.72;-8
12-05-2021;12-05-2021;FCR;1;NEGPOS_12_16;77;71;77;67;87;146.69;-60;67;77;79;562;77;-31;508;77;22;114;77;-57;15;77;-9;20;77;-11
12-05-2021;12-05-2021;FCR;1;NEGPOS_16_20;77.32;71;77.32;87;87;110.72;-60;67;77.32;73;562;77.32;-51;508;77.32;36;114;77.32;-67;15;77.32;-9;20;77.32;-9
12-05-2021;12-05-2021;FCR;1;NEGPOS_20_24;73.04;71;73.04;87;87;73.04;-57;67;73.04;88;562;73.04;-46;508;73.04;16;114;73.04;-67;15;73.04;-9;20;73.04;-12
13-05-2021;13-05-2021;FCR;1;NEGPOS_00_04;68;71;68;-14;87;125.33;-60;67;68;35;562;68;40;508;68;95;114;68;-67;15;68;-15;20;68;-14
13-05-2021;13-05-2021;FCR;1;NEGPOS_04_08;83.36;71;83.36;-22;87;95.81;-60;67;83.36;34;562;83.36;34;508;83.36;108;114;83.36;-67;15;83.36;-15;20;83.36;-12
13-05-2021;13-05-2021;FCR;1;NEGPOS_08_12;90;71;90;5;87;90;-58;67;90;37;562;90;31;508;90;89;114;90;-67;15;90;-15;20;90;-11
13-05-2021;13-05-2021;FCR;1;NEGPOS_12_16;91.12;71;91.12;-22;87;161.53;-60;67;91.12;44;562;91.12;39;508;91.12;87;114;91.12;-59;15;91.12;-15;20;91.12;-12
13-05-2021;13-05-2021;FCR;1;NEGPOS_16_20;66;71;66;-22;87;118.45;-60;67;66;21;562;66;20;508;66;136;114;66;-67;15;66;-15;20;66;-13
13-05-2021;13-05-2021;FCR;1;NEGPOS_20_24;51.44;71;51.44;-1;87;51.44;-58;67;51.44;65;562;51.44;-6;508;51.44;96;114;51.44;-67;15;51.44;-15;20;64;-14
14-05-2021;14-05-2021;FCR;1;NEGPOS_00_04;85.68;71;85.68;7;87;123.61;-60;67;85.68;37;562;85.68;54;508;85.68;48;114;85.68;-65;15;85.68;-9;20;85.68;-12
14-05-2021;14-05-2021;FCR;1;NEGPOS_04_08;82.83;71;82.83;14;87;82.83;-58;67;82.83;38;562;82.83;41;508;82.83;51;114;82.83;-65;15;82.83;-9;20;82.83;-12
14-05-2021;14-05-2021;FCR;1;NEGPOS_08_12;104.87;71;104.87;30;87;104.87;-58;67;104.87;77;562;104.87;57;508;104.87;-22;114;104.87;-65;15;104.87;-9;20;104.87;-10
14-05-2021;14-05-2021;FCR;1;NEGPOS_12_16;103.6;71;103.6;14;87;153.56;-60;67;103.6;44;562;103.6;56;508;103.6;23;114;103.6;-57;15;103.6;-9;20;103.6;-11
14-05-2021;14-05-2021;FCR;1;NEGPOS_16_20;101.64;71;101.64;18;87;113.63;-60;67;101.64;40;562;101.64;43;508;101.64;43;114;101.64;-65;15;101.64;-9;20;101.64;-10
14-05-2021;14-05-2021;FCR;1;NEGPOS_20_24;58.02;71;58.02;26;87;58.02;-58;67;58.02;75;562;58.02;9;508;58.02;43;114;58.02;-65;15;58.02;-15;20;64;-14
15-05-2021;15-05-2021;FCR;1;NEGPOS_00_04;67.12;71;67.12;-13;87;2552.93;-38;67;67.12;25;562;67.12;43;508;67.12;69;114;67.12;-65;15;67.12;-9;20;67.12;-12
15-05-2021;15-05-2021;FCR;1;NEGPOS_04_08;81.12;71;81.12;-17;87;3316.43;-38;67;81.12;25;562;81.12;68;508;81.12;45;114;81.12;-65;15;81.12;-9;20;81.12;-9
15-05-2021;15-05-2021;FCR;1;NEGPOS_08_12;99;71;99;3;87;3453.72;-38;67;99;47;562;99;20;508;99;49;114;99;-65;15;99;-9;20;99;-7
15-05-2021;15-05-2021;FCR;1;NEGPOS_12_16;83;71;83;-29;87;4257.07;-38;67;83;59;562;83;56;508;83;49;114;83;-65;15;83;-9;20;83;-11
15-05-2021;15-05-2021;FCR;1;NEGPOS_16_20;75.3;71;75.3;10;87;3582.13;-38;67;75.3;44;562;75.3;23;508;75.3;44;114;75.3;-65;15;75.3;-9;20;75.3;-9
15-05-2021;15-05-2021;FCR;1;NEGPOS_20_24;54.1;71;54.1;-12;87;2100.72;-38;67;54.1;54;562;54.1;52;508;54.1;40;114;54.1;-65;15;54.1;-15;20;54.1;-13
16-05-2021;16-05-2021;FCR;1;NEGPOS_00_04;70.28;71;70.28;-9;87;170.14;-60;67;70.28;53;562;70.28;27;508;70.28;77;114;70.28;-65;15;70.28;-9;20;70.28;-14
16-05-2021;16-05-2021;FCR;1;NEGPOS_04_08;81.27;71;81.27;-9;87;100.92;-60;67;81.27;53;562;81.27;46;508;81.27;56;114;81.27;-65;15;81.27;-9;20;81.27;-12
16-05-2021;16-05-2021;FCR;1;NEGPOS_08_12;88.32;71;88.32;-12;87;88.32;-60;67;88.32;59;562;88.32;57;508;88.32;41;114;88.32;-65;15;88.32;-9;20;88.32;-11
16-05-2021;16-05-2021;FCR;1;NEGPOS_12_16;122.45;71;122.45;-13;87;177.42;-60;67;122.45;88;562;122.45;-28;508;122.45;89;114;122.45;-57;15;122.45;-9;20;122.45;-9
16-05-2021;16-05-2021;FCR;1;NEGPOS_16_20;73.73;71;73.73;-9;87;136.22;-60;67;73.73;34;562;73.73;33;508;73.73;89;114;73.73;-65;15;73.73;-9;20;73.73;-13
16-05-2021;16-05-2021;FCR;1;NEGPOS_20_24;55;71;55;11;87;55;-60;67;55;39;562;55;72;508;55;33;114;55;-65;15;55;-15;20;64;-14
17-05-2021;17-05-2021;FCR;1;NEGPOS_00_04;73.66;71;73.66;-7;87;131.56;-60;67;73.66;35;562;73.66;63;508;73.66;61;114;73.66;-70;15;73.66;-9;20;73.66;-13
17-05-2021;17-05-2021;FCR;1;NEGPOS_04_08;75.68;71;75.68;25;87;75.68;-57;67;75.68;53;562;75.68;57;508;75.68;19;114;75.68;-70;15;75.68;-15;20;75.68;-12
17-05-2021;17-05-2021;FCR;1;NEGPOS_08_12;80;71;80;57;87;80;-57;67;80;91;562;80;-3;508;80;12;114;80;-70;15;80;-15;20;80;-13
17-05-2021;17-05-2021;FCR;1;NEGPOS_12_16;85.12;71;85.12;23;87;129.79;-60;67;85.12;68;562;85.12;47;508;85.12;12;114;85.12;-62;15;85.12;-15;20;85.12;-13
17-05-2021;17-05-2021;FCR;1;NEGPOS_16_20;84;71;84;41;87;84;-57;67;84;63;562;84;15;508;84;35;114;84;-70;15;84;-15;20;84;-12
17-05-2021;17-05-2021;FCR;1;NEGPOS_20_24;57.56;71;57.56;45;87;57.56;-57;67;57.56;82;562;57.56;10;508;57.56;20;114;57.56;-70;15;57.56;-15;20;57.56;-14
18-05-2021;18-05-2021;FCR;1;NEGPOS_00_04;77.88;71;77.88;33;87;119.04;-60;67;77.88;12;562;77.88;32;508;77.88;67;114;1360;-58;15;77.88;-15;20;77.88;-11
18-05-2021;18-05-2021;FCR;1;NEGPOS_04_08;68.47;71;68.47;27;87;68.47;-57;67;68.47;43;562;68.47;10;508;68.47;60;114;1360;-58;15;68.47;-15;20;68.47;-10
18-05-2021;18-05-2021;FCR;1;NEGPOS_08_12;84.91;71;84.91;65;87;84.91;-57;67;84.91;83;562;84.91;12;508;84.91;-19;114;1360;-58;15;84.91;-15;20;84.91;-9
18-05-2021;18-05-2021;FCR;1;NEGPOS_12_16;82;71;82;31;87;124.5;-60;67;82;80;562;82;29;508;82;18;114;82;-72;15;82;-15;20;82;-11
18-05-2021;18-05-2021;FCR;1;NEGPOS_16_20;80;71;80;62;87;80;-57;67;80;63;562;80;-4;508;80;18;114;1360;-58;15;80;-15;20;80;-9
18-05-2021;18-05-2021;FCR;1;NEGPOS_20_24;50.75;71;50.75;41;87;50.75;-57;67;50.75;52;562;50.75;-52;508;50.75;102;114;1204.28;-55;15;50.75;-15;20;50.75;-14
19-05-2021;19-05-2021;FCR;1;NEGPOS_00_04;55.2;71;55.2;11;87;125.8;-60;67;55.2;24;562;55.2;24;508;55.2;86;114;400;-56;15;55.2;-15;20;64;-14
19-05-2021;19-05-2021;FCR;1;NEGPOS_04_08;65;71;65;25;87;65;-57;67;65;29;562;65;9;508;65;78;114;400;-56;15;65;-15;20;65;-13
19-05-2021;19-05-2021;FCR;1;NEGPOS_08_12;59.68;71;59.68;53;87;59.68;-57;67;59.68;62;562;59.68;-8;508;59.68;47;114;187;-68;15;59.68;-15;20;59.68;-14
19-05-2021;19-05-2021;FCR;1;NEGPOS_12_16;65.53;71;65.53;36;87;127.91;-60;67;65.53;67;562;65.53;10;508;65.53;45;114;106;-68;15;65.53;-15;20;65.53;-14
19-05-2021;19-05-2021;FCR;1;NEGPOS_16_20;60.64;71;60.64;46;87;60.64;-57;67;60.64;79;562;60.64;-15;508;60.64;44;114;157;-68;15;60.64;-15;20;60.64;-14
19-05-2021;19-05-2021;FCR;1;NEGPOS_20_24;48;71;48;30;87;48;-57;67;48;41;562;48;37;508;48;46;114;248;-68;15;48;-15;20;64;-14
20-05-2021;20-05-2021;FCR;1;NEGPOS_00_04;59;71;59;46;87;125.36;-60;67;59;1;562;59;53;508;59;55;114;59;-70;15;59;-15;20;59;-10
20-05-2021;20-05-2021;FCR;1;NEGPOS_04_08;60;71;60;45;87;246.39;-40;67;60;-4;562;60;38;508;60;55;114;60;-70;15;60;-15;20;60;-9
20-05-2021;20-05-2021;FCR;1;NEGPOS_08_12;52;71;52;47;87;200;-40;67;52;48;562;52;-21;508;52;64;114;52;-73;15;52;-15;20;52;-10
20-05-2021;20-05-2021;FCR;1;NEGPOS_12_16;75;71;75;69;87;121.13;-60;67;75;36;562;75;11;508;75;29;114;75;-62;15;75;-15;20;75;-8
20-05-2021;20-05-2021;FCR;1;NEGPOS_16_20;62.96;71;62.96;42;87;62.96;-59;67;62.96;73;562;62.96;5;508;62.96;33;114;62.96;-70;15;62.96;-15;20;62.96;-9
20-05-2021;20-05-2021;FCR;1;NEGPOS_20_24;41.92;71;41.92;29;87;41.92;-59;67;41.92;48;562;41.92;10;508;41.92;68;114;41.92;-70;15;41.92;-15;20;41.92;-11
21-05-2021;21-05-2021;FCR;1;NEGPOS_00_04;65.32;71;65.32;40;87;143.83;-60;67;65.32;0;562;65.32;83;508;65.32;26;114;65.32;-62;15;65.32;-15;20;65.32;-12
21-05-2021;21-05-2021;FCR;1;NEGPOS_04_08;67;71;67;41;87;72.36;-60;67;67;-8;562;67;81;508;67;34;114;67;-62;15;67;-15;20;67;-11
21-05-2021;21-05-2021;FCR;1;NEGPOS_08_12;67;71;67;51;87;67;-59;67;67;32;562;67;83;508;67;-20;114;67;-62;15;67;-15;20;67;-10
21-05-2021;21-05-2021;FCR;1;NEGPOS_12_16;109.44;71;109.44;46;87;160.41;-60;67;109.44;45;562;109.44;58;508;109.44;1;114;109.44;-64;15;109.44;-15;20;109.44;-11
21-05-2021;21-05-2021;FCR;1;NEGPOS_16_20;68;71;68;43;87;79.32;-60;67;68;2;562;68;82;508;68;20;114;68;-62;15;68;-15;20;68;-10
21-05-2021;21-05-2021;FCR;1;NEGPOS_20_24;37.92;71;37.92;-10;87;73.93;-60;67;37.92;2;562;37.92;68;508;37.92;89;114;37.92;-60;15;37.92;-15;20;42.48;-14
22-05-2021;22-05-2021;FCR;1;NEGPOS_00_04;100;71;100;30;87;499.28;-60;67;100;17;562;100;-12;508;100;112;114;100;-60;15;100;-15;20;100;-12
22-05-2021;22-05-2021;FCR;1;NEGPOS_04_08;115.76;71;115.76;30;87;504.8;-60;67;115.76;15;562;115.76;-16;508;115.76;119;114;115.76;-60;15;115.76;-15;20;115.76;-11
22-05-2021;22-05-2021;FCR;1;NEGPOS_08_12;150.75;71;150.75;30;87;510.48;-60;67;150.75;51;562;150.75;-65;508;150.75;133;114;150.75;-60;15;150.75;-15;20;215.12;-14
22-05-2021;22-05-2021;FCR;1;NEGPOS_12_16;166.04;71;166.04;30;87;523.84;-60;67;166.04;48;562;166.04;-46;508;166.04;119;114;166.04;-60;15;166.04;-15;20;215.12;-14
22-05-2021;22-05-2021;FCR;1;NEGPOS_16_20;114.23;71;114.23;30;87;500.72;-60;67;114.23;10;562;114.23;-32;508;56.52;152;114;114.23;-70;15;114.23;-15;20;114.23;-12
22-05-2021;22-05-2021;FCR;1;NEGPOS_20_24;54.28;71;54.28;2;87;493.12;-60;67;54.28;17;562;54.28;3;508;54.28;137;114;54.28;-70;15;54.28;-15;20;64.52;-14
23-05-2021;23-05-2021;FCR;1;NEGPOS_00_04;120.03;71;120.03;5;87;120.03;-59;67;120.03;21;562;120.03;-25;508;57.8;152;114;120.03;-72;15;120.03;-15;20;120.03;-6
23-05-2021;23-05-2021;FCR;1;NEGPOS_04_08;144;71;144;5;87;144;-59;67;144;42;562;144;-47;508;27;152;114;144;-72;15;144;-15;20;144;-6
23-05-2021;23-05-2021;FCR;1;NEGPOS_08_12;144;71;144;5;87;144;-59;67;144;44;562;144;-58;508;15.32;152;114;144;-62;15;144;-15;20;144;-7
23-05-2021;23-05-2021;FCR;1;NEGPOS_12_16;174;71;174;5;87;174;-59;67;174;37;562;174;-51;508;111.32;152;114;174;-62;15;174;-15;20;174;-7
23-05-2021;23-05-2021;FCR;1;NEGPOS_16_20;139.9;71;139.9;16;87;139.9;-59;67;139.9;46;562;139.9;-61;508;95.2;152;114;139.9;-72;15;139.9;-15;20;139.9;-7
23-05-2021;23-05-2021;FCR;1;NEGPOS_20_24;68.44;71;68.44;11;87;68.44;-59;67;68.44;47;562;68.44;-53;508;65.72;152;114;68.44;-72;15;68.44;-15;20;68.44;-11
24-05-2021;24-05-2021;FCR;1;NEGPOS_00_04;134.8;71;134.8;0;87;134.8;-59;67;134.8;38;562;134.8;-43;508;65.32;152;114;134.8;-67;15;134.8;-15;20;134.8;-6
24-05-2021;24-05-2021;FCR;1;NEGPOS_04_08;162.6;71;162.6;0;87;162.6;-59;67;162.6;29;562;162.6;-32;508;34.08;152;114;162.6;-67;15;162.6;-15;20;162.6;-6
24-05-2021;24-05-2021;FCR;1;NEGPOS_08_12;186;71;186;0;87;186;-59;67;186;38;562;186;-52;508;85.56;152;114;186;-57;15;186;-15;20;186;-7
24-05-2021;24-05-2021;FCR;1;NEGPOS_12_16;251.52;71;251.52;4;87;251.52;-59;67;251.52;32;562;251.52;-61;508;16.24;152;114;251.52;-57;15;251.52;-15;20;251.52;4
24-05-2021;24-05-2021;FCR;1;NEGPOS_16_20;121;71;121;4;87;121;-59;67;121;16;562;121;-24;508;81.32;152;114;121;-67;15;121;-15;20;121;-7
24-05-2021;24-05-2021;FCR;1;NEGPOS_20_24;94;71;94;12;87;94;-59;67;94;39;562;94;-48;508;94;146;114;94;-67;15;94;-15;20;94;-8
25-05-2021;25-05-2021;FCR;1;NEGPOS_00_04;111.16;71;111.16;14;87;174.45;-60;67;111.16;26;562;111.16;3;508;111.16;107;114;111.16;-65;15;111.16;-15;20;111.16;-10
25-05-2021;25-05-2021;FCR;1;NEGPOS_04_08;98;71;98;27;87;98;-59;67;98;31;562;98;3;508;98;89;114;98;-65;15;98;-15;20;98;-11
25-05-2021;25-05-2021;FCR;1;NEGPOS_08_12;90.08;71;90.08;29;87;90.08;-59;67;90.08;40;562;90.08;1;508;90.08;70;114;90.08;-55;15;90.08;-15;20;90.08;-11
25-05-2021;25-05-2021;FCR;1;NEGPOS_12_16;129;71;129;34;87;233.85;-60;67;129;29;562;129;-49;508;129;129;114;129;-55;15;129;-15;20;129;-11
25-05-2021;25-05-2021;FCR;1;NEGPOS_16_20;89.16;71;89.16;26;87;90.81;-60;67;89.16;37;562;89.16;-36;508;89.16;113;114;89.16;-55;15;89.16;-15;20;89.16;-10
25-05-2021;25-05-2021;FCR;1;NEGPOS_20_24;55;71;55;14;87;55;-56;67;55;47;562;55;-32;508;55;117;114;55;-65;15;55;-15;20;55;-10
26-05-2021;26-05-2021;FCR;1;NEGPOS_00_04;100;71;100;6;87;187.33;-60;67;100;60;562;100;18;508;100;68;114;100;-65;15;100;-15;20;100;-11
26-05-2021;26-05-2021;FCR;1;NEGPOS_04_08;85.76;71;85.76;14;87;1373.87;-39;67;85.76;57;562;85.76;27;508;85.76;40;114;85.76;-67;15;85.76;-15;20;85.76;-11
26-05-2021;26-05-2021;FCR;1;NEGPOS_08_12;60;71;60;7;87;150.72;-39;67;60;35;562;60;39;508;60;54;114;60;-67;15;60;-15;20;60;-14
26-05-2021;26-05-2021;FCR;1;NEGPOS_12_16;92.98;71;92.98;-14;87;148.3;-60;67;92.98;45;562;92.98;12;508;92.98;103;114;92.98;-57;15;92.98;-15;20;92.98;-12
26-05-2021;26-05-2021;FCR;1;NEGPOS_16_20;72.6;71;72.6;7;87;121.6;-60;67;72.6;38;562;72.6;28;508;72.6;82;114;72.6;-67;15;72.6;-15;20;72.6;-13
26-05-2021;26-05-2021;FCR;1;NEGPOS_20_24;42;71;42;-11;87;58.1;-60;67;42;39;562;42;32;508;42;95;114;42;-66;15;42;-15;20;64;-14
27-05-2021;27-05-2021;FCR;1;NEGPOS_00_04;64;71;64;15;87;175.35;-60;67;64;12;562;64;-11;508;64;144;114;64;-66;15;64;-15;20;64;-10
27-05-2021;27-05-2021;FCR;1;NEGPOS_04_08;68;71;68;11;87;86.33;-60;67;68;7;562;68;-6;508;68;137;114;68;-66;15;68;-15;20;68;-8
27-05-2021;27-05-2021;FCR;1;NEGPOS_08_12;57.16;71;57.16;34;87;65.34;-60;67;57.16;48;562;57.16;-36;508;57.16;108;114;57.16;-68;15;57.16;-15;20;57.16;-9
27-05-2021;27-05-2021;FCR;1;NEGPOS_12_16;76;71;76;30;87;110.67;-60;67;76;14;562;76;-31;508;76;138;114;76;-68;15;76;-15;20;76;-8
27-05-2021;27-05-2021;FCR;1;NEGPOS_16_20;62;71;62;7;87;136.44;-60;67;62;10;562;62;-7;508;62;145;114;62;-66;15;62;-15;20;62;-14
27-05-2021;27-05-2021;FCR;1;NEGPOS_20_24;42.4;71;42.4;11;87;62.61;-60;67;42.4;35;562;42.4;-34;508;42.4;143;114;42.4;-66;15;42.4;-15;20;64;-14
28-05-2021;28-05-2021;FCR;1;NEGPOS_00_04;59.12;71;59.12;32;87;159.28;-60;67;59.12;44;562;59.12;29;508;59.12;47;114;59.12;-66;15;59.12;-15;20;59.12;-11
28-05-2021;28-05-2021;FCR;1;NEGPOS_04_08;64;71;64;7;87;64;-56;67;64;51;562;64;16;508;64;74;114;64;-66;15;64;-15;20;64;-11
28-05-2021;28-05-2021;FCR;1;NEGPOS_08_12;68.1;71;68.1;30;87;68.1;-56;67;68.1;88;562;68.1;-24;508;68.1;53;114;68.1;-66;15;68.1;-15;20;68.1;-10
28-05-2021;28-05-2021;FCR;1;NEGPOS_12_16;67;71;67;40;87;89.36;-60;67;67;75;562;67;-21;508;67;46;114;67;-56;15;67;-15;20;67;-9
28-05-2021;28-05-2021;FCR;1;NEGPOS_16_20;67.24;71;67.24;7;87;95.38;-60;67;67.24;66;562;67.24;-18;508;67.24;99;114;67.24;-66;15;67.24;-15;20;67.24;-13
28-05-2021;28-05-2021;FCR;1;NEGPOS_20_24;52.72;71;52.72;4;87;64.78;-60;67;52.72;29;562;52.72;-28;508;52.72;150;114;52.72;-66;15;52.72;-15;20;64.56;-14
29-05-2021;29-05-2021;FCR;1;NEGPOS_00_04;45;71;45;12;87;145.45;-60;67;45;41;562;45;-16;508;45;118;114;45;-66;15;45;-15;20;64.56;-14
29-05-2021;29-05-2021;FCR;1;NEGPOS_04_08;45;71;45;9;87;80.13;-60;67;45;48;562;45;-13;508;45;111;114;45;-66;15;45;-15;20;45;-14
29-05-2021;29-05-2021;FCR;1;NEGPOS_08_12;48;71;48;17;87;90.23;-60;67;48;44;562;48;-34;508;48;118;114;48;-56;15;48;-15;20;48;-14
29-05-2021;29-05-2021;FCR;1;NEGPOS_12_16;40;71;40;7;87;131.81;-60;67;40;22;562;40;-36;508;27.56;152;114;40;-56;15;40;-15;20;64.56;-14
29-05-2021;29-05-2021;FCR;1;NEGPOS_16_20;40;71;40;1;87;99.68;-60;67;40;30;562;40;-22;508;11;152;114;40;-72;15;40;-15;20;42.48;-14
29-05-2021;29-05-2021;FCR;1;NEGPOS_20_24;40.5;71;40.5;2;87;67.23;-60;67;40.5;23;562;40.5;-22;508;11;152;114;40.5;-66;15;40.5;-15;20;42.48;-14
30-05-2021;30-05-2021;FCR;1;NEGPOS_00_04;38.7;71;38.7;6;87;155.23;-60;67;38.7;27;562;38.7;-30;508;11;152;114;38.7;-66;15;38.7;-15;20;46.85;-14
30-05-2021;30-05-2021;FCR;1;NEGPOS_04_08;40;71;40;2;87;126.73;-60;67;40;31;562;40;-30;508;11;152;114;40;-66;15;40;-15;20;53.24;-14
30-05-2021;30-05-2021;FCR;1;NEGPOS_08_12;48.8;71;48.8;17;87;128.06;-60;67;48.8;43;562;48.8;-61;508;40.36;152;114;48.8;-66;15;48.8;-15;20;48.8;-10
30-05-2021;30-05-2021;FCR;1;NEGPOS_12_16;58;71;58;36;87;198.65;-60;67;58;22;562;58;-65;508;16.84;152;114;58;-56;15;58;-15;20;60.14;-14
30-05-2021;30-05-2021;FCR;1;NEGPOS_16_20;55.6;71;55.6;26;87;114.94;-60;67;55.6;35;562;55.6;-63;508;15.8;152;114;55.6;-66;15;55.6;-15;20;55.6;-9
30-05-2021;30-05-2021;FCR;1;NEGPOS_20_24;38;71;38;0;87;64.41;-60;67;38;25;562;38;-22;508;11;152;114;38;-66;15;38;-15;20;53.24;-14
31-05-2021;31-05-2021;FCR;1;NEGPOS_00_04;42;71;42;24;87;135.91;-60;67;42;31;562;42;-52;508;14.36;152;114;42;-66;15;42;-15;20;64;-14
31-05-2021;31-05-2021;FCR;1;NEGPOS_04_08;53.95;71;53.95;25;87;66.47;-60;67;53.95;71;562;53.95;-53;508;53.95;112;114;53.95;-66;15;53.95;-15;20;53.95;-14
31-05-2021;31-05-2021;FCR;1;NEGPOS_08_12;46.4;71;46.4;18;87;79.98;-60;67;46.4;72;562;46.4;-49;508;46.4;108;114;46.4;-60;15;46.4;-15;20;46.4;-14
31-05-2021;31-05-2021;FCR;1;NEGPOS_12_16;48;71;48;27;87;126.79;-60;67;48;36;562;48;-12;508;48;98;114;48;-60;15;48;-15;20;64;-14
31-05-2021;31-05-2021;FCR;1;NEGPOS_16_20;39.93;71;39.93;5;87;82.05;-60;67;39.93;61;562;39.93;-51;508;11;152;114;39.93;-66;15;39.93;-15;20;53.24;-14
