MarketHourUTC;MarketHourCET;FFR demand (MW/hour);Total accepted FFR (MW/hour);Marginal price (EUR/MW/hour)
2021-05-10 05:00:00+00:00;2021-05-10 07:00:00+00:00;3,6;3,6;147,8
2021-05-10 06:00:00+00:00;2021-05-10 08:00:00+00:00;2,2;2,2;152
2021-05-10 07:00:00+00:00;2021-05-10 09:00:00+00:00;4;4;137,3
2021-05-10 08:00:00+00:00;2021-05-10 10:00:00+00:00;6,5;6,5;128,7
2021-05-10 09:00:00+00:00;2021-05-10 11:00:00+00:00;8,4;8,4;129,1
2021-05-10 10:00:00+00:00;2021-05-10 12:00:00+00:00;9,6;9,6;129,6
2021-05-10 11:00:00+00:00;2021-05-10 13:00:00+00:00;10,8;10,8;124,1
2021-05-10 12:00:00+00:00;2021-05-10 14:00:00+00:00;12,1;12,1;125,2
2021-05-10 13:00:00+00:00;2021-05-10 15:00:00+00:00;12,9;12,9;131
2021-05-10 14:00:00+00:00;2021-05-10 16:00:00+00:00;12,3;12,3;135,4
2021-05-10 15:00:00+00:00;2021-05-10 17:00:00+00:00;9,8;9,8;143,9
2021-05-10 16:00:00+00:00;2021-05-10 18:00:00+00:00;6,4;6,4;152
2021-05-10 17:00:00+00:00;2021-05-10 19:00:00+00:00;3,9;3,9;161,8
2021-05-10 18:00:00+00:00;2021-05-10 20:00:00+00:00;3,1;3,1;168
2021-05-10 19:00:00+00:00;2021-05-10 21:00:00+00:00;3,1;3,1;161,8
2021-05-10 20:00:00+00:00;2021-05-10 22:00:00+00:00;4,8;4,8;157,8
2021-05-10 21:00:00+00:00;2021-05-10 23:00:00+00:00;8,6;8,6;145,8
2021-05-10 22:00:00+00:00;2021-05-11 00:00:00+00:00;0;0;0
2021-05-10 23:00:00+00:00;2021-05-11 01:00:00+00:00;0;0;0
2021-05-11 00:00:00+00:00;2021-05-11 02:00:00+00:00;0,3;0,3;138,3
2021-05-11 01:00:00+00:00;2021-05-11 03:00:00+00:00;1;1;135,2
2021-05-11 02:00:00+00:00;2021-05-11 04:00:00+00:00;1;1;135,2
2021-05-11 03:00:00+00:00;2021-05-11 05:00:00+00:00;0;0;0
2021-05-11 04:00:00+00:00;2021-05-11 06:00:00+00:00;0;0;0
2021-05-11 05:00:00+00:00;2021-05-11 07:00:00+00:00;0;0;0
2021-05-11 06:00:00+00:00;2021-05-11 08:00:00+00:00;0;0;0
2021-05-11 07:00:00+00:00;2021-05-11 09:00:00+00:00;0;0;0
2021-05-11 08:00:00+00:00;2021-05-11 10:00:00+00:00;0;0;0
2021-05-11 09:00:00+00:00;2021-05-11 11:00:00+00:00;0;0;0
2021-05-11 10:00:00+00:00;2021-05-11 12:00:00+00:00;0;0;0
2021-05-11 11:00:00+00:00;2021-05-11 13:00:00+00:00;0;0;0
2021-05-11 12:00:00+00:00;2021-05-11 14:00:00+00:00;0;0;0
2021-05-11 13:00:00+00:00;2021-05-11 15:00:00+00:00;0;0;0
2021-05-11 14:00:00+00:00;2021-05-11 16:00:00+00:00;0;0;0
2021-05-11 15:00:00+00:00;2021-05-11 17:00:00+00:00;0;0;0
2021-05-11 16:00:00+00:00;2021-05-11 18:00:00+00:00;0;0;0
2021-05-11 17:00:00+00:00;2021-05-11 19:00:00+00:00;0;0;0
2021-05-11 18:00:00+00:00;2021-05-11 20:00:00+00:00;0;0;0
2021-05-11 19:00:00+00:00;2021-05-11 21:00:00+00:00;0;0;0
2021-05-11 20:00:00+00:00;2021-05-11 22:00:00+00:00;0;0;0
2021-05-11 21:00:00+00:00;2021-05-11 23:00:00+00:00;0;0;0
2021-05-11 22:00:00+00:00;2021-05-12 00:00:00+00:00;0;0;0
2021-05-11 23:00:00+00:00;2021-05-12 01:00:00+00:00;0;0;0
2021-05-12 00:00:00+00:00;2021-05-12 02:00:00+00:00;1,2;1,2;809
2021-05-12 01:00:00+00:00;2021-05-12 03:00:00+00:00;2,2;2,2;804
2021-05-12 02:00:00+00:00;2021-05-12 04:00:00+00:00;2,1;2,1;804
2021-05-12 03:00:00+00:00;2021-05-12 05:00:00+00:00;0;0;0
2021-05-12 04:00:00+00:00;2021-05-12 06:00:00+00:00;0;0;0
2021-05-12 05:00:00+00:00;2021-05-12 07:00:00+00:00;0;0;0
2021-05-12 06:00:00+00:00;2021-05-12 08:00:00+00:00;0;0;0
2021-05-12 07:00:00+00:00;2021-05-12 09:00:00+00:00;0;0;0
2021-05-12 08:00:00+00:00;2021-05-12 10:00:00+00:00;0;0;0
2021-05-12 09:00:00+00:00;2021-05-12 11:00:00+00:00;0;0;0
2021-05-12 10:00:00+00:00;2021-05-12 12:00:00+00:00;0;0;0
2021-05-12 11:00:00+00:00;2021-05-12 13:00:00+00:00;0;0;0
2021-05-12 12:00:00+00:00;2021-05-12 14:00:00+00:00;0;0;0
2021-05-12 13:00:00+00:00;2021-05-12 15:00:00+00:00;0;0;0
2021-05-12 14:00:00+00:00;2021-05-12 16:00:00+00:00;0;0;0
2021-05-12 15:00:00+00:00;2021-05-12 17:00:00+00:00;0;0;0
2021-05-12 16:00:00+00:00;2021-05-12 18:00:00+00:00;0;0;0
2021-05-12 17:00:00+00:00;2021-05-12 19:00:00+00:00;0;0;0
2021-05-12 18:00:00+00:00;2021-05-12 20:00:00+00:00;0;0;0
2021-05-12 19:00:00+00:00;2021-05-12 21:00:00+00:00;0;0;0
2021-05-12 20:00:00+00:00;2021-05-12 22:00:00+00:00;0;0;0
2021-05-12 21:00:00+00:00;2021-05-12 23:00:00+00:00;0;0;0
2021-05-12 22:00:00+00:00;2021-05-13 00:00:00+00:00;0;0;0
2021-05-12 23:00:00+00:00;2021-05-13 01:00:00+00:00;2,1;2,1;133
2021-05-13 00:00:00+00:00;2021-05-13 02:00:00+00:00;2,6;2,6;133
2021-05-13 01:00:00+00:00;2021-05-13 03:00:00+00:00;2,3;2,3;133
2021-05-13 02:00:00+00:00;2021-05-13 04:00:00+00:00;1,8;1,8;133
2021-05-13 03:00:00+00:00;2021-05-13 05:00:00+00:00;0;0;0
2021-05-13 04:00:00+00:00;2021-05-13 06:00:00+00:00;0;0;0
2021-05-13 05:00:00+00:00;2021-05-13 07:00:00+00:00;0;0;0
2021-05-13 06:00:00+00:00;2021-05-13 08:00:00+00:00;0;0;0
2021-05-13 07:00:00+00:00;2021-05-13 09:00:00+00:00;0;0;0
2021-05-13 08:00:00+00:00;2021-05-13 10:00:00+00:00;0;0;0
2021-05-13 09:00:00+00:00;2021-05-13 11:00:00+00:00;0;0;0
2021-05-13 10:00:00+00:00;2021-05-13 12:00:00+00:00;0;0;0
2021-05-13 11:00:00+00:00;2021-05-13 13:00:00+00:00;0;0;0
2021-05-13 12:00:00+00:00;2021-05-13 14:00:00+00:00;0;0;0
2021-05-13 13:00:00+00:00;2021-05-13 15:00:00+00:00;0;0;0
2021-05-13 14:00:00+00:00;2021-05-13 16:00:00+00:00;0;0;0
2021-05-13 15:00:00+00:00;2021-05-13 17:00:00+00:00;0;0;0
2021-05-13 16:00:00+00:00;2021-05-13 18:00:00+00:00;0;0;0
2021-05-13 17:00:00+00:00;2021-05-13 19:00:00+00:00;0;0;0
2021-05-13 18:00:00+00:00;2021-05-13 20:00:00+00:00;0;0;0
2021-05-13 19:00:00+00:00;2021-05-13 21:00:00+00:00;0;0;0
2021-05-13 20:00:00+00:00;2021-05-13 22:00:00+00:00;0;0;0
2021-05-13 21:00:00+00:00;2021-05-13 23:00:00+00:00;0;0;0
2021-05-13 22:00:00+00:00;2021-05-14 00:00:00+00:00;0;0;0
2021-05-13 23:00:00+00:00;2021-05-14 01:00:00+00:00;0;0;0
2021-05-14 00:00:00+00:00;2021-05-14 02:00:00+00:00;2;2,3;143,5
2021-05-14 01:00:00+00:00;2021-05-14 03:00:00+00:00;2,9;3,2;140,06
2021-05-14 02:00:00+00:00;2021-05-14 04:00:00+00:00;2,4;2,7;140,06
2021-05-14 03:00:00+00:00;2021-05-14 05:00:00+00:00;0;0;0
2021-05-14 04:00:00+00:00;2021-05-14 06:00:00+00:00;0;0;0
2021-05-14 05:00:00+00:00;2021-05-14 07:00:00+00:00;0;0;0
2021-05-14 06:00:00+00:00;2021-05-14 08:00:00+00:00;0;0;0
2021-05-14 07:00:00+00:00;2021-05-14 09:00:00+00:00;0;0;0
2021-05-14 08:00:00+00:00;2021-05-14 10:00:00+00:00;0;0;0
2021-05-14 09:00:00+00:00;2021-05-14 11:00:00+00:00;0;0;0
2021-05-14 10:00:00+00:00;2021-05-14 12:00:00+00:00;0;0;0
2021-05-14 11:00:00+00:00;2021-05-14 13:00:00+00:00;0;0;0
2021-05-14 12:00:00+00:00;2021-05-14 14:00:00+00:00;0;0;0
2021-05-14 13:00:00+00:00;2021-05-14 15:00:00+00:00;0;0;0
2021-05-14 14:00:00+00:00;2021-05-14 16:00:00+00:00;0;0;0
2021-05-14 15:00:00+00:00;2021-05-14 17:00:00+00:00;0;0;0
2021-05-14 16:00:00+00:00;2021-05-14 18:00:00+00:00;0;0;0
2021-05-14 17:00:00+00:00;2021-05-14 19:00:00+00:00;0;0;0
2021-05-14 18:00:00+00:00;2021-05-14 20:00:00+00:00;0;0;0
2021-05-14 19:00:00+00:00;2021-05-14 21:00:00+00:00;0;0;0
2021-05-14 20:00:00+00:00;2021-05-14 22:00:00+00:00;0;0;0
2021-05-14 21:00:00+00:00;2021-05-14 23:00:00+00:00;0;0;0
2021-05-14 22:00:00+00:00;2021-05-15 00:00:00+00:00;0;0;0
2021-05-14 23:00:00+00:00;2021-05-15 01:00:00+00:00;1,2;1,2;135,94
2021-05-15 00:00:00+00:00;2021-05-15 02:00:00+00:00;0;0;0
2021-05-15 01:00:00+00:00;2021-05-15 03:00:00+00:00;0;0;0
2021-05-15 02:00:00+00:00;2021-05-15 04:00:00+00:00;0;0;0
2021-05-15 03:00:00+00:00;2021-05-15 05:00:00+00:00;0;0;0
2021-05-15 04:00:00+00:00;2021-05-15 06:00:00+00:00;0;0;0
2021-05-15 05:00:00+00:00;2021-05-15 07:00:00+00:00;0;0;0
2021-05-15 06:00:00+00:00;2021-05-15 08:00:00+00:00;0;0;0
2021-05-15 07:00:00+00:00;2021-05-15 09:00:00+00:00;0;0;0
2021-05-15 08:00:00+00:00;2021-05-15 10:00:00+00:00;0;0;0
2021-05-15 09:00:00+00:00;2021-05-15 11:00:00+00:00;0;0;0
2021-05-15 10:00:00+00:00;2021-05-15 12:00:00+00:00;0;0;0
2021-05-15 11:00:00+00:00;2021-05-15 13:00:00+00:00;0;0;0
2021-05-15 12:00:00+00:00;2021-05-15 14:00:00+00:00;0;0;0
2021-05-15 13:00:00+00:00;2021-05-15 15:00:00+00:00;0;0;0
2021-05-15 14:00:00+00:00;2021-05-15 16:00:00+00:00;0;0;0
2021-05-15 15:00:00+00:00;2021-05-15 17:00:00+00:00;0;0;0
2021-05-15 16:00:00+00:00;2021-05-15 18:00:00+00:00;0;0;0
2021-05-15 17:00:00+00:00;2021-05-15 19:00:00+00:00;0;0;0
2021-05-15 18:00:00+00:00;2021-05-15 20:00:00+00:00;0;0;0
2021-05-15 19:00:00+00:00;2021-05-15 21:00:00+00:00;0;0;0
2021-05-15 20:00:00+00:00;2021-05-15 22:00:00+00:00;0;0;0
2021-05-15 21:00:00+00:00;2021-05-15 23:00:00+00:00;0;0;0
2021-05-15 22:00:00+00:00;2021-05-16 00:00:00+00:00;1,6;1,6;130,92
2021-05-15 23:00:00+00:00;2021-05-16 01:00:00+00:00;4,9;4,9;125,5
2021-05-16 00:00:00+00:00;2021-05-16 02:00:00+00:00;4,6;4,6;119,18
2021-05-16 01:00:00+00:00;2021-05-16 03:00:00+00:00;5,2;5,2;112,36
2021-05-16 02:00:00+00:00;2021-05-16 04:00:00+00:00;5,4;5,4;107,58
2021-05-16 03:00:00+00:00;2021-05-16 05:00:00+00:00;3,8;3,8;105,73
2021-05-16 04:00:00+00:00;2021-05-16 06:00:00+00:00;0;0;0
2021-05-16 05:00:00+00:00;2021-05-16 07:00:00+00:00;0;0;0
2021-05-16 06:00:00+00:00;2021-05-16 08:00:00+00:00;0;0;0
2021-05-16 07:00:00+00:00;2021-05-16 09:00:00+00:00;0;0;0
2021-05-16 08:00:00+00:00;2021-05-16 10:00:00+00:00;0;0;0
2021-05-16 09:00:00+00:00;2021-05-16 11:00:00+00:00;0;0;0
2021-05-16 10:00:00+00:00;2021-05-16 12:00:00+00:00;0;0;0
2021-05-16 11:00:00+00:00;2021-05-16 13:00:00+00:00;0;0;0
2021-05-16 12:00:00+00:00;2021-05-16 14:00:00+00:00;0;0;0
2021-05-16 13:00:00+00:00;2021-05-16 15:00:00+00:00;0;0;0
2021-05-16 14:00:00+00:00;2021-05-16 16:00:00+00:00;0;0;0
2021-05-16 15:00:00+00:00;2021-05-16 17:00:00+00:00;0;0;0
2021-05-16 16:00:00+00:00;2021-05-16 18:00:00+00:00;0;0;0
2021-05-16 17:00:00+00:00;2021-05-16 19:00:00+00:00;0;0;0
2021-05-16 18:00:00+00:00;2021-05-16 20:00:00+00:00;0;0;0
2021-05-16 19:00:00+00:00;2021-05-16 21:00:00+00:00;0;0;0
2021-05-16 20:00:00+00:00;2021-05-16 22:00:00+00:00;0;0;0
2021-05-16 21:00:00+00:00;2021-05-16 23:00:00+00:00;0;0;0
2021-05-16 22:00:00+00:00;2021-05-17 00:00:00+00:00;0;0;0
2021-05-16 23:00:00+00:00;2021-05-17 01:00:00+00:00;4,5;4,5;130,9
2021-05-17 00:00:00+00:00;2021-05-17 02:00:00+00:00;5,8;5,8;130,63
2021-05-17 01:00:00+00:00;2021-05-17 03:00:00+00:00;6,4;6,4;131,66
2021-05-17 02:00:00+00:00;2021-05-17 04:00:00+00:00;6,4;6,4;134,59
2021-05-17 03:00:00+00:00;2021-05-17 05:00:00+00:00;5,1;5,1;138,6
2021-05-17 04:00:00+00:00;2021-05-17 06:00:00+00:00;0;0;0
2021-05-17 05:00:00+00:00;2021-05-17 07:00:00+00:00;0;0;0
2021-05-17 06:00:00+00:00;2021-05-17 08:00:00+00:00;0;0;0
2021-05-17 07:00:00+00:00;2021-05-17 09:00:00+00:00;0;0;0
2021-05-17 08:00:00+00:00;2021-05-17 10:00:00+00:00;0;0;0
2021-05-17 09:00:00+00:00;2021-05-17 11:00:00+00:00;0;0;0
2021-05-17 10:00:00+00:00;2021-05-17 12:00:00+00:00;0;0;0
2021-05-17 11:00:00+00:00;2021-05-17 13:00:00+00:00;0;0;0
2021-05-17 12:00:00+00:00;2021-05-17 14:00:00+00:00;0;0;0
2021-05-17 13:00:00+00:00;2021-05-17 15:00:00+00:00;0;0;0
2021-05-17 14:00:00+00:00;2021-05-17 16:00:00+00:00;0;0;0
2021-05-17 15:00:00+00:00;2021-05-17 17:00:00+00:00;0;0;0
2021-05-17 16:00:00+00:00;2021-05-17 18:00:00+00:00;0;0;0
2021-05-17 17:00:00+00:00;2021-05-17 19:00:00+00:00;0;0;0
2021-05-17 18:00:00+00:00;2021-05-17 20:00:00+00:00;0;0;0
2021-05-17 19:00:00+00:00;2021-05-17 21:00:00+00:00;0;0;0
2021-05-17 20:00:00+00:00;2021-05-17 22:00:00+00:00;0;0;0
2021-05-17 21:00:00+00:00;2021-05-17 23:00:00+00:00;1,9;1,9;155,86
2021-05-17 22:00:00+00:00;2021-05-18 00:00:00+00:00;0,3;0,3;159,5
2021-05-17 23:00:00+00:00;2021-05-18 01:00:00+00:00;4,5;4,5;130,9
2021-05-18 00:00:00+00:00;2021-05-18 02:00:00+00:00;5,2;10,2;130,63
2021-05-18 01:00:00+00:00;2021-05-18 03:00:00+00:00;5,4;10,4;131,66
2021-05-18 02:00:00+00:00;2021-05-18 04:00:00+00:00;5,1;10,1;134,61
2021-05-18 03:00:00+00:00;2021-05-18 05:00:00+00:00;2,8;2,8;128,4
2021-05-18 04:00:00+00:00;2021-05-18 06:00:00+00:00;0;0;0
2021-05-18 05:00:00+00:00;2021-05-18 07:00:00+00:00;0;0;0
2021-05-18 06:00:00+00:00;2021-05-18 08:00:00+00:00;0;0;0
2021-05-18 07:00:00+00:00;2021-05-18 09:00:00+00:00;0;0;0
2021-05-18 08:00:00+00:00;2021-05-18 10:00:00+00:00;0;0;0
2021-05-18 09:00:00+00:00;2021-05-18 11:00:00+00:00;0;0;0
2021-05-18 10:00:00+00:00;2021-05-18 12:00:00+00:00;0;0;0
2021-05-18 11:00:00+00:00;2021-05-18 13:00:00+00:00;0;0;0
2021-05-18 12:00:00+00:00;2021-05-18 14:00:00+00:00;0;0;0
2021-05-18 13:00:00+00:00;2021-05-18 15:00:00+00:00;0;0;0
2021-05-18 14:00:00+00:00;2021-05-18 16:00:00+00:00;0;0;0
2021-05-18 15:00:00+00:00;2021-05-18 17:00:00+00:00;0;0;0
2021-05-18 16:00:00+00:00;2021-05-18 18:00:00+00:00;0;0;0
2021-05-18 17:00:00+00:00;2021-05-18 19:00:00+00:00;0;0;0
2021-05-18 18:00:00+00:00;2021-05-18 20:00:00+00:00;0;0;0
2021-05-18 19:00:00+00:00;2021-05-18 21:00:00+00:00;0;0;0
2021-05-18 20:00:00+00:00;2021-05-18 22:00:00+00:00;0;0;0
2021-05-18 21:00:00+00:00;2021-05-18 23:00:00+00:00;0;0;0
2021-05-18 22:00:00+00:00;2021-05-19 00:00:00+00:00;0;0;0
2021-05-18 23:00:00+00:00;2021-05-19 01:00:00+00:00;0;0;0
2021-05-19 00:00:00+00:00;2021-05-19 02:00:00+00:00;0;0;0
2021-05-19 01:00:00+00:00;2021-05-19 03:00:00+00:00;0,4;0,5;126,28
2021-05-19 02:00:00+00:00;2021-05-19 04:00:00+00:00;0,5;0,5;128,02
2021-05-19 03:00:00+00:00;2021-05-19 05:00:00+00:00;0;0;0
2021-05-19 04:00:00+00:00;2021-05-19 06:00:00+00:00;0;0;0
2021-05-19 05:00:00+00:00;2021-05-19 07:00:00+00:00;0;0;0
2021-05-19 06:00:00+00:00;2021-05-19 08:00:00+00:00;0;0;0
2021-05-19 07:00:00+00:00;2021-05-19 09:00:00+00:00;0;0;0
2021-05-19 08:00:00+00:00;2021-05-19 10:00:00+00:00;0;0;0
2021-05-19 09:00:00+00:00;2021-05-19 11:00:00+00:00;0;0;0
2021-05-19 10:00:00+00:00;2021-05-19 12:00:00+00:00;0;0;0
2021-05-19 11:00:00+00:00;2021-05-19 13:00:00+00:00;0;0;0
2021-05-19 12:00:00+00:00;2021-05-19 14:00:00+00:00;0;0;0
2021-05-19 13:00:00+00:00;2021-05-19 15:00:00+00:00;0;0;0
2021-05-19 14:00:00+00:00;2021-05-19 16:00:00+00:00;0;0;0
2021-05-19 15:00:00+00:00;2021-05-19 17:00:00+00:00;0;0;0
2021-05-19 16:00:00+00:00;2021-05-19 18:00:00+00:00;0;0;0
2021-05-19 17:00:00+00:00;2021-05-19 19:00:00+00:00;0;0;0
2021-05-19 18:00:00+00:00;2021-05-19 20:00:00+00:00;0;0;0
2021-05-19 19:00:00+00:00;2021-05-19 21:00:00+00:00;0;0;0
2021-05-19 20:00:00+00:00;2021-05-19 22:00:00+00:00;0;0;0
2021-05-19 21:00:00+00:00;2021-05-19 23:00:00+00:00;0;0;0
2021-05-19 22:00:00+00:00;2021-05-20 00:00:00+00:00;0;0;0
2021-05-19 23:00:00+00:00;2021-05-20 01:00:00+00:00;0;0;0
2021-05-20 00:00:00+00:00;2021-05-20 02:00:00+00:00;0;0;0
2021-05-20 01:00:00+00:00;2021-05-20 03:00:00+00:00;0,2;0,5;114,43
2021-05-20 02:00:00+00:00;2021-05-20 04:00:00+00:00;0,4;0,5;114,43
2021-05-20 03:00:00+00:00;2021-05-20 05:00:00+00:00;0;0;0
2021-05-20 04:00:00+00:00;2021-05-20 06:00:00+00:00;0;0;0
2021-05-20 05:00:00+00:00;2021-05-20 07:00:00+00:00;0;0;0
2021-05-20 06:00:00+00:00;2021-05-20 08:00:00+00:00;0;0;0
2021-05-20 07:00:00+00:00;2021-05-20 09:00:00+00:00;0;0;0
2021-05-20 08:00:00+00:00;2021-05-20 10:00:00+00:00;0;0;0
2021-05-20 09:00:00+00:00;2021-05-20 11:00:00+00:00;0;0;0
2021-05-20 10:00:00+00:00;2021-05-20 12:00:00+00:00;0;0;0
2021-05-20 11:00:00+00:00;2021-05-20 13:00:00+00:00;0;0;0
2021-05-20 12:00:00+00:00;2021-05-20 14:00:00+00:00;0;0;0
2021-05-20 13:00:00+00:00;2021-05-20 15:00:00+00:00;0;0;0
2021-05-20 14:00:00+00:00;2021-05-20 16:00:00+00:00;0;0;0
2021-05-20 15:00:00+00:00;2021-05-20 17:00:00+00:00;0;0;0
2021-05-20 16:00:00+00:00;2021-05-20 18:00:00+00:00;0;0;0
2021-05-20 17:00:00+00:00;2021-05-20 19:00:00+00:00;0;0;0
2021-05-20 18:00:00+00:00;2021-05-20 20:00:00+00:00;0;0;0
2021-05-20 19:00:00+00:00;2021-05-20 21:00:00+00:00;0;0;0
2021-05-20 20:00:00+00:00;2021-05-20 22:00:00+00:00;0;0;0
2021-05-20 21:00:00+00:00;2021-05-20 23:00:00+00:00;0;0;0
2021-05-20 22:00:00+00:00;2021-05-21 00:00:00+00:00;0;0;0
2021-05-20 23:00:00+00:00;2021-05-21 01:00:00+00:00;0,7;0,7;87,01
2021-05-21 00:00:00+00:00;2021-05-21 02:00:00+00:00;0;0;0
2021-05-21 01:00:00+00:00;2021-05-21 03:00:00+00:00;0;0;0
2021-05-21 02:00:00+00:00;2021-05-21 04:00:00+00:00;0;0;0
2021-05-21 03:00:00+00:00;2021-05-21 05:00:00+00:00;0;0;0
2021-05-21 04:00:00+00:00;2021-05-21 06:00:00+00:00;0;0;0
2021-05-21 05:00:00+00:00;2021-05-21 07:00:00+00:00;0;0;0
2021-05-21 06:00:00+00:00;2021-05-21 08:00:00+00:00;0;0;0
2021-05-21 07:00:00+00:00;2021-05-21 09:00:00+00:00;0;0;0
2021-05-21 08:00:00+00:00;2021-05-21 10:00:00+00:00;0;0;0
2021-05-21 09:00:00+00:00;2021-05-21 11:00:00+00:00;0;0;0
2021-05-21 10:00:00+00:00;2021-05-21 12:00:00+00:00;0;0;0
2021-05-21 11:00:00+00:00;2021-05-21 13:00:00+00:00;0;0;0
2021-05-21 12:00:00+00:00;2021-05-21 14:00:00+00:00;0;0;0
2021-05-21 13:00:00+00:00;2021-05-21 15:00:00+00:00;0;0;0
2021-05-21 14:00:00+00:00;2021-05-21 16:00:00+00:00;0;0;0
2021-05-21 15:00:00+00:00;2021-05-21 17:00:00+00:00;0;0;0
2021-05-21 16:00:00+00:00;2021-05-21 18:00:00+00:00;0;0;0
2021-05-21 17:00:00+00:00;2021-05-21 19:00:00+00:00;0;0;0
2021-05-21 18:00:00+00:00;2021-05-21 20:00:00+00:00;0;0;0
2021-05-21 19:00:00+00:00;2021-05-21 21:00:00+00:00;0;0;0
2021-05-21 20:00:00+00:00;2021-05-21 22:00:00+00:00;0;0;0
2021-05-21 21:00:00+00:00;2021-05-21 23:00:00+00:00;0;0;0
2021-05-21 22:00:00+00:00;2021-05-22 00:00:00+00:00;10,4;10,4;104,34
2021-05-21 23:00:00+00:00;2021-05-22 01:00:00+00:00;12,6;12,6;88,34
2021-05-22 00:00:00+00:00;2021-05-22 02:00:00+00:00;3,9;3,9;85,24
2021-05-22 01:00:00+00:00;2021-05-22 03:00:00+00:00;4,9;4,9;84,57
2021-05-22 02:00:00+00:00;2021-05-22 04:00:00+00:00;5;5;84,3
2021-05-22 03:00:00+00:00;2021-05-22 05:00:00+00:00;3,4;3,4;84,3
2021-05-22 04:00:00+00:00;2021-05-22 06:00:00+00:00;0;0;0
2021-05-22 05:00:00+00:00;2021-05-22 07:00:00+00:00;0;0;0
2021-05-22 06:00:00+00:00;2021-05-22 08:00:00+00:00;0;0;0
2021-05-22 07:00:00+00:00;2021-05-22 09:00:00+00:00;0;0;0
2021-05-22 08:00:00+00:00;2021-05-22 10:00:00+00:00;0;0;0
2021-05-22 09:00:00+00:00;2021-05-22 11:00:00+00:00;0;0;0
2021-05-22 10:00:00+00:00;2021-05-22 12:00:00+00:00;0;0;0
2021-05-22 11:00:00+00:00;2021-05-22 13:00:00+00:00;0;0;0
2021-05-22 12:00:00+00:00;2021-05-22 14:00:00+00:00;0;0;0
2021-05-22 13:00:00+00:00;2021-05-22 15:00:00+00:00;0;0;0
2021-05-22 14:00:00+00:00;2021-05-22 16:00:00+00:00;0;0;0
2021-05-22 15:00:00+00:00;2021-05-22 17:00:00+00:00;0;0;0
2021-05-22 16:00:00+00:00;2021-05-22 18:00:00+00:00;0;0;0
2021-05-22 17:00:00+00:00;2021-05-22 19:00:00+00:00;0;0;0
2021-05-22 18:00:00+00:00;2021-05-22 20:00:00+00:00;0;0;0
2021-05-22 19:00:00+00:00;2021-05-22 21:00:00+00:00;0;0;0
2021-05-22 20:00:00+00:00;2021-05-22 22:00:00+00:00;0;0;0
2021-05-22 21:00:00+00:00;2021-05-22 23:00:00+00:00;0;0;0
2021-05-22 22:00:00+00:00;2021-05-23 00:00:00+00:00;4,1;4,1;107,57
2021-05-22 23:00:00+00:00;2021-05-23 01:00:00+00:00;7;7;99,77
2021-05-23 00:00:00+00:00;2021-05-23 02:00:00+00:00;0;0;0
2021-05-23 01:00:00+00:00;2021-05-23 03:00:00+00:00;0,7;0,7;91,7
2021-05-23 02:00:00+00:00;2021-05-23 04:00:00+00:00;0,9;0,9;94,66
2021-05-23 03:00:00+00:00;2021-05-23 05:00:00+00:00;0,3;0,3;103,9
2021-05-23 04:00:00+00:00;2021-05-23 06:00:00+00:00;0;0;0
2021-05-23 05:00:00+00:00;2021-05-23 07:00:00+00:00;0;0;0
2021-05-23 06:00:00+00:00;2021-05-23 08:00:00+00:00;0;0;0
2021-05-23 07:00:00+00:00;2021-05-23 09:00:00+00:00;0;0;0
2021-05-23 08:00:00+00:00;2021-05-23 10:00:00+00:00;0;0;0
2021-05-23 09:00:00+00:00;2021-05-23 11:00:00+00:00;0;0;0
2021-05-23 10:00:00+00:00;2021-05-23 12:00:00+00:00;0;0;0
2021-05-23 11:00:00+00:00;2021-05-23 13:00:00+00:00;0;0;0
2021-05-23 12:00:00+00:00;2021-05-23 14:00:00+00:00;0;0;0
2021-05-23 13:00:00+00:00;2021-05-23 15:00:00+00:00;0;0;0
2021-05-23 14:00:00+00:00;2021-05-23 16:00:00+00:00;0;0;0
2021-05-23 15:00:00+00:00;2021-05-23 17:00:00+00:00;0;0;0
2021-05-23 16:00:00+00:00;2021-05-23 18:00:00+00:00;0;0;0
2021-05-23 17:00:00+00:00;2021-05-23 19:00:00+00:00;0;0;0
2021-05-23 18:00:00+00:00;2021-05-23 20:00:00+00:00;0;0;0
2021-05-23 19:00:00+00:00;2021-05-23 21:00:00+00:00;0;0;0
2021-05-23 20:00:00+00:00;2021-05-23 22:00:00+00:00;0;0;0
2021-05-23 21:00:00+00:00;2021-05-23 23:00:00+00:00;0,7;0,7;145,89
2021-05-23 22:00:00+00:00;2021-05-24 00:00:00+00:00;0;0;0
2021-05-23 23:00:00+00:00;2021-05-24 01:00:00+00:00;0;0;0
2021-05-24 00:00:00+00:00;2021-05-24 02:00:00+00:00;6,9;11,7;104,48
2021-05-24 01:00:00+00:00;2021-05-24 03:00:00+00:00;8,6;13,4;99,91
2021-05-24 02:00:00+00:00;2021-05-24 04:00:00+00:00;8,7;13,5;96,27
2021-05-24 03:00:00+00:00;2021-05-24 05:00:00+00:00;8,6;13,4;101,38
2021-05-24 04:00:00+00:00;2021-05-24 06:00:00+00:00;4,8;4,8;73,3
2021-05-24 05:00:00+00:00;2021-05-24 07:00:00+00:00;0,2;0,3;191,47
2021-05-24 06:00:00+00:00;2021-05-24 08:00:00+00:00;0;0;0
