HourUTC,HourDK,FCR_N_PriceDKK,FCR_N_PriceEUR,FCR_D_UpPriceDKK,FCR_D_UpPriceEUR
2021-11-15T14:00:00,2021-11-15T15:00:00,204.07,27.44,176.03,23.67
2021-11-15T15:00:00,2021-11-15T16:00:00,207.05,27.84,187.49,25.21
2021-11-15T16:00:00,2021-11-15T17:00:00,206.6,27.78,189.72,25.51
2021-11-15T17:00:00,2021-11-15T18:00:00,220.28,29.62,198.05,26.63
2021-11-15T18:00:00,2021-11-15T19:00:00,241.93,32.53,193.14,25.97
2021-11-15T19:00:00,2021-11-15T20:00:00,276.73,37.21,195.59,26.3
2021-11-15T20:00:00,2021-11-15T21:00:00,278.59,37.46,178.93,24.06
2021-11-15T21:00:00,2021-11-15T22:00:00,288.41,38.78,186.3,25.05
2021-11-15T22:00:00,2021-11-15T23:00:00,283.72,38.15,184.44,24.8
2021-11-15T23:00:00,2021-11-16T00:00:00,244.53,32.88,148.07,19.91
2021-11-16T00:00:00,2021-11-16T01:00:00,258.06,34.7,157.96,21.24
2021-11-16T01:00:00,2021-11-16T02:00:00,252.19,33.91,156.47,21.04
2021-11-16T02:00:00,2021-11-16T03:00:00,256.28,34.46,156.4,21.03
2021-11-16T03:00:00,2021-11-16T04:00:00,255.91,34.41,145.84,19.61
2021-11-16T04:00:00,2021-11-16T05:00:00,225.04,30.26,148.29,19.94
2021-11-16T05:00:00,2021-11-16T06:00:00,236.79,31.84,156.03,20.98
2021-11-16T06:00:00,2021-11-16T07:00:00,213.96,28.77,154.02,20.71
2021-11-16T07:00:00,2021-11-16T08:00:00,207.27,27.87,156.18,21
2021-11-16T08:00:00,2021-11-16T09:00:00,197.3,26.53,161.09,21.66
2021-11-16T09:00:00,2021-11-16T10:00:00,195.44,26.28,163.24,21.95
2021-11-16T10:00:00,2021-11-16T11:00:00,197.75,26.59,168.97,22.72
2021-11-16T11:00:00,2021-11-16T12:00:00,189.42,25.47,170.75,22.96
2021-11-16T12:00:00,2021-11-16T13:00:00,188.68,25.37,170.38,22.91
2021-11-16T13:00:00,2021-11-16T14:00:00,188.75,25.38,170.75,22.96
2021-11-16T14:00:00,2021-11-16T15:00:00,199.53,26.83,175.29,23.57
2021-11-16T15:00:00,2021-11-16T16:00:00,200.2,26.92,216.12,29.06
2021-11-16T16:00:00,2021-11-16T17:00:00,196.78,26.46,202.66,27.25
2021-11-16T17:00:00,2021-11-16T18:00:00,205.34,27.61,214.93,28.9
2021-11-16T18:00:00,2021-11-16T19:00:00,226.31,30.43,225.42,30.31
2021-11-16T19:00:00,2021-11-16T20:00:00,247.35,33.26,223.71,30.08
2021-11-16T20:00:00,2021-11-16T21:00:00,244.97,32.94,193.73,26.05
2021-11-16T21:00:00,2021-11-16T22:00:00,256.5,34.49,196.41,26.41
2021-11-16T22:00:00,2021-11-16T23:00:00,262.01,35.23,195.67,26.31
2021-11-16T23:00:00,2021-11-17T00:00:00,230.93,31.05,142.8,19.2
2021-11-17T00:00:00,2021-11-17T01:00:00,237.26,31.9,148.82,20.01
2021-11-17T01:00:00,2021-11-17T02:00:00,234.8,31.57,158.79,21.35
2021-11-17T02:00:00,2021-11-17T03:00:00,236.14,31.75,158.64,21.33
2021-11-17T03:00:00,2021-11-17T04:00:00,236.22,31.76,149.64,20.12
2021-11-17T04:00:00,2021-11-17T05:00:00,220.97,29.71,141.68,19.05
2021-11-17T05:00:00,2021-11-17T06:00:00,208.4,28.02,156.19,21
2021-11-17T06:00:00,2021-11-17T07:00:00,194.34,26.13,155.82,20.95
2021-11-17T07:00:00,2021-11-17T08:00:00,194.71,26.18,152.69,20.53
2021-11-17T08:00:00,2021-11-17T09:00:00,186.53,25.08,148.23,19.93
2021-11-17T09:00:00,2021-11-17T10:00:00,186.24,25.04,148.45,19.96
2021-11-17T10:00:00,2021-11-17T11:00:00,181.92,24.46,161.91,21.77
2021-11-17T11:00:00,2021-11-17T12:00:00,190.47,25.61,161.54,21.72
2021-11-17T12:00:00,2021-11-17T13:00:00,199.92,26.88,161.91,21.77
2021-11-17T13:00:00,2021-11-17T14:00:00,200.81,27,161.99,21.78
2021-11-17T14:00:00,2021-11-17T15:00:00,206.02,27.7,164.96,22.18
2021-11-17T15:00:00,2021-11-17T16:00:00,196.8,26.46,156.86,21.09
2021-11-17T16:00:00,2021-11-17T17:00:00,203.94,27.42,160.58,21.59
2021-11-17T17:00:00,2021-11-17T18:00:00,194.71,26.18,169.72,22.82
2021-11-17T18:00:00,2021-11-17T19:00:00,213.98,28.77,177.98,23.93
2021-11-17T19:00:00,2021-11-17T20:00:00,212.42,28.56,172.55,23.2
2021-11-17T20:00:00,2021-11-17T21:00:00,215.17,28.93,156.41,21.03
2021-11-17T21:00:00,2021-11-17T22:00:00,225.88,30.37,163.7,22.01
2021-11-17T22:00:00,2021-11-17T23:00:00,228.26,30.69,164.52,22.12
2021-11-17T23:00:00,2021-11-18T00:00:00,219.01,29.45,143.53,19.3
2021-11-18T00:00:00,2021-11-18T01:00:00,223.1,30,142.34,19.14
2021-11-18T01:00:00,2021-11-18T02:00:00,223.62,30.07,141.89,19.08
2021-11-18T02:00:00,2021-11-18T03:00:00,223.47,30.05,142.12,19.11
2021-11-18T03:00:00,2021-11-18T04:00:00,225.03,30.26,135.27,18.19
2021-11-18T04:00:00,2021-11-18T05:00:00,207.26,27.87,139.22,18.72
2021-11-18T05:00:00,2021-11-18T06:00:00,198.93,26.75,130.44,17.54
2021-11-18T06:00:00,2021-11-18T07:00:00,185.62,24.96,131.56,17.69
2021-11-18T07:00:00,2021-11-18T08:00:00,180.41,24.26,135.57,18.23
2021-11-18T08:00:00,2021-11-18T09:00:00,177.89,23.92,134.6,18.1
2021-11-18T09:00:00,2021-11-18T10:00:00,178.33,23.98,132.3,17.79
2021-11-18T10:00:00,2021-11-18T11:00:00,177.51,23.87,132.15,17.77
2021-11-18T11:00:00,2021-11-18T12:00:00,179.22,24.1,136.54,18.36
2021-11-18T12:00:00,2021-11-18T13:00:00,183.69,24.7,142.78,19.2
2021-11-18T13:00:00,2021-11-18T14:00:00,182.05,24.48,144.35,19.41
2021-11-18T14:00:00,2021-11-18T15:00:00,186.29,25.05,150.52,20.24
2021-11-18T15:00:00,2021-11-18T16:00:00,185.84,24.99,164.13,22.07
2021-11-18T16:00:00,2021-11-18T17:00:00,186.59,25.09,180.12,24.22
2021-11-18T17:00:00,2021-11-18T18:00:00,191.72,25.78,166.58,22.4
2021-11-18T18:00:00,2021-11-18T19:00:00,202.43,27.22,167.77,22.56
2021-11-18T19:00:00,2021-11-18T20:00:00,203.1,27.31,171.12,23.01
2021-11-18T20:00:00,2021-11-18T21:00:00,203.32,27.34,150.74,20.27
2021-11-18T21:00:00,2021-11-18T22:00:00,211.13,28.39,155.8,20.95
2021-11-18T22:00:00,2021-11-18T23:00:00,211.57,28.45,161.45,21.71
2021-11-18T23:00:00,2021-11-19T00:00:00,200.71,26.99,212.29,28.55
2021-11-19T00:00:00,2021-11-19T01:00:00,204.43,27.49,195.05,26.23
2021-11-19T01:00:00,2021-11-19T02:00:00,204.43,27.49,193.54,26.03
2021-11-19T02:00:00,2021-11-19T03:00:00,204.21,27.46,194.4,26.14
2021-11-19T03:00:00,2021-11-19T04:00:00,203.69,27.39,206.86,27.82
2021-11-19T04:00:00,2021-11-19T05:00:00,192.83,25.93,313.07,42.1
2021-11-19T05:00:00,2021-11-19T06:00:00,182.42,24.53,311.73,41.92
2021-11-19T06:00:00,2021-11-19T07:00:00,179.67,24.16,250.55,33.69
2021-11-19T07:00:00,2021-11-19T08:00:00,169.03,22.73,232.63,31.28
2021-11-19T08:00:00,2021-11-19T09:00:00,170.89,22.98,220.82,29.69
2021-11-19T09:00:00,2021-11-19T10:00:00,169.33,22.77,221.05,29.72
2021-11-19T10:00:00,2021-11-19T11:00:00,167.02,22.46,205.37,27.62
2021-11-19T11:00:00,2021-11-19T12:00:00,169.33,22.77,201.85,27.14
2021-11-19T12:00:00,2021-11-19T13:00:00,175.95,23.66,225.94,30.38
2021-11-19T13:00:00,2021-11-19T14:00:00,176.25,23.7,225.27,30.29
2021-11-19T14:00:00,2021-11-19T15:00:00,177.51,23.87,221.43,29.78
2021-11-19T15:00:00,2021-11-19T16:00:00,179.44,24.13,209.52,28.17
2021-11-19T16:00:00,2021-11-19T17:00:00,179.96,24.2,208.6,28.05
2021-11-19T17:00:00,2021-11-19T18:00:00,177.58,23.88,214.64,28.86
2021-11-19T18:00:00,2021-11-19T19:00:00,187.18,25.17,235.2,31.63
2021-11-19T19:00:00,2021-11-19T20:00:00,190.23,25.58,230.79,31.04
2021-11-19T20:00:00,2021-11-19T21:00:00,188.96,25.41,231.14,31.08
2021-11-19T21:00:00,2021-11-19T22:00:00,200.56,26.97,213.88,28.76
2021-11-19T22:00:00,2021-11-19T23:00:00,201.38,27.08,218.55,29.39
2021-11-19T23:00:00,2021-11-20T00:00:00,233.27,31.37,127.38,17.13
2021-11-20T00:00:00,2021-11-20T01:00:00,220.41,29.64,128.27,17.25
2021-11-20T01:00:00,2021-11-20T02:00:00,220.93,29.71,128.27,17.25
2021-11-20T02:00:00,2021-11-20T03:00:00,218.7,29.41,128.13,17.23
2021-11-20T03:00:00,2021-11-20T04:00:00,219.07,29.46,128.27,17.25
2021-11-20T04:00:00,2021-11-20T05:00:00,196.69,26.45,141.14,18.98
2021-11-20T05:00:00,2021-11-20T06:00:00,185.16,24.9,121.81,16.38
2021-11-20T06:00:00,2021-11-20T07:00:00,190.81,25.66,128.27,17.25
2021-11-20T07:00:00,2021-11-20T08:00:00,184.05,24.75,123.89,16.66
2021-11-20T08:00:00,2021-11-20T09:00:00,180.55,24.28,128.27,17.25
2021-11-20T09:00:00,2021-11-20T10:00:00,180.25,24.24,127.83,17.19
2021-11-20T10:00:00,2021-11-20T11:00:00,177.43,23.86,124.71,16.77
2021-11-20T11:00:00,2021-11-20T12:00:00,177.5,23.87,124.18,16.7
2021-11-20T12:00:00,2021-11-20T13:00:00,173.34,23.31,127.98,17.21
2021-11-20T13:00:00,2021-11-20T14:00:00,173.41,23.32,128.13,17.23
2021-11-20T14:00:00,2021-11-20T15:00:00,173.93,23.39,127.83,17.19
2021-11-20T15:00:00,2021-11-20T16:00:00,178.25,23.97,136.68,18.38
2021-11-20T16:00:00,2021-11-20T17:00:00,180.33,24.25,139.13,18.71
2021-11-20T17:00:00,2021-11-20T18:00:00,177.73,23.9,147.24,19.8
2021-11-20T18:00:00,2021-11-20T19:00:00,182.41,24.53,150.29,20.21
2021-11-20T19:00:00,2021-11-20T20:00:00,182.71,24.57,149.99,20.17
2021-11-20T20:00:00,2021-11-20T21:00:00,182.34,24.52,132.14,17.77
2021-11-20T21:00:00,2021-11-20T22:00:00,193.04,25.96,135.12,18.17
2021-11-20T22:00:00,2021-11-20T23:00:00,193.56,26.03,135.12,18.17
2021-11-20T23:00:00,2021-11-21T00:00:00,197.14,26.51,119.58,16.08
2021-11-21T00:00:00,2021-11-21T01:00:00,194.32,26.13,131.93,17.74
2021-11-21T01:00:00,2021-11-21T02:00:00,195.58,26.3,131.85,17.73
2021-11-21T02:00:00,2021-11-21T03:00:00,194.47,26.15,131.85,17.73
2021-11-21T03:00:00,2021-11-21T04:00:00,196.55,26.43,131.55,17.69
2021-11-21T04:00:00,2021-11-21T05:00:00,180.56,24.28,137.35,18.47
2021-11-21T05:00:00,2021-11-21T06:00:00,170.67,22.95,125.16,16.83
2021-11-21T06:00:00,2021-11-21T07:00:00,173.35,23.31,119.73,16.1
2021-11-21T07:00:00,2021-11-21T08:00:00,166.13,22.34,121.66,16.36
2021-11-21T08:00:00,2021-11-21T09:00:00,168.14,22.61,122.03,16.41
2021-11-21T09:00:00,2021-11-21T10:00:00,168.29,22.63,122.11,16.42
2021-11-21T10:00:00,2021-11-21T11:00:00,166.88,22.44,122.11,16.42
2021-11-21T11:00:00,2021-11-21T12:00:00,167.03,22.46,128.21,17.24
2021-11-21T12:00:00,2021-11-21T13:00:00,165.02,22.19,139.73,18.79
2021-11-21T13:00:00,2021-11-21T14:00:00,165.61,22.27,140.33,18.87
2021-11-21T14:00:00,2021-11-21T15:00:00,158.7,21.34,140.33,18.87
2021-11-21T15:00:00,2021-11-21T16:00:00,159.22,21.41,139.66,18.78
2021-11-21T16:00:00,2021-11-21T17:00:00,158.99,21.38,146.5,19.7
2021-11-21T17:00:00,2021-11-21T18:00:00,156.69,21.07,156.47,21.04
2021-11-21T18:00:00,2021-11-21T19:00:00,163.23,21.95,156.24,21.01
2021-11-21T19:00:00,2021-11-21T20:00:00,162.42,21.84,156.24,21.01
2021-11-21T20:00:00,2021-11-21T21:00:00,163.38,21.97,147.17,19.79
2021-11-21T21:00:00,2021-11-21T22:00:00,168.36,22.64,155.95,20.97
2021-11-21T22:00:00,2021-11-21T23:00:00,181.23,24.37,150,20.17
2021-11-21T23:00:00,2021-11-22T00:00:00,187.92,25.27,113.11,15.21
2021-11-22T00:00:00,2021-11-22T01:00:00,186.44,25.07,113.33,15.24
2021-11-22T01:00:00,2021-11-22T02:00:00,187.63,25.23,112.14,15.08
2021-11-22T02:00:00,2021-11-22T03:00:00,187.55,25.22,114.6,15.41
2021-11-22T03:00:00,2021-11-22T04:00:00,179.45,24.13,115.42,15.52
2021-11-22T04:00:00,2021-11-22T05:00:00,165.39,22.24,112.59,15.14
2021-11-22T05:00:00,2021-11-22T06:00:00,170.74,22.96,114.3,15.37
2021-11-22T06:00:00,2021-11-22T07:00:00,172.6,23.21,113.33,15.24
2021-11-22T07:00:00,2021-11-22T08:00:00,163.08,21.93,110.81,14.9
2021-11-22T08:00:00,2021-11-22T09:00:00,165.39,22.24,116.46,15.66
2021-11-22T09:00:00,2021-11-22T10:00:00,165.46,22.25,116.01,15.6
2021-11-22T10:00:00,2021-11-22T11:00:00,160.85,21.63,109.84,14.77
2021-11-22T11:00:00,2021-11-22T12:00:00,160.56,21.59,127.02,17.08
2021-11-22T12:00:00,2021-11-22T13:00:00,156.32,21.02,132.52,17.82
2021-11-22T13:00:00,2021-11-22T14:00:00,156.91,21.1,133.64,17.97
2021-11-22T14:00:00,2021-11-22T15:00:00,154.9,20.83,130.66,17.57
2021-11-22T15:00:00,2021-11-22T16:00:00,157.36,21.16,134.08,18.03
2021-11-22T16:00:00,2021-11-22T17:00:00,156.02,20.98,135.72,18.25
2021-11-22T17:00:00,2021-11-22T18:00:00,153.34,20.62,134.83,18.13
2021-11-22T18:00:00,2021-11-22T19:00:00,156.54,21.05,136.39,18.34
2021-11-22T19:00:00,2021-11-22T20:00:00,157.43,21.17,134.75,18.12
2021-11-22T20:00:00,2021-11-22T21:00:00,160.26,21.55,134.83,18.13
2021-11-22T21:00:00,2021-11-22T22:00:00,173.64,23.35,135.05,18.16
2021-11-22T22:00:00,2021-11-22T23:00:00,175.8,23.64,135.49,18.22
2021-11-22T23:00:00,2021-11-23T00:00:00,173.35,23.31,108.57,14.6
2021-11-23T00:00:00,2021-11-23T01:00:00,168.59,22.67,109.54,14.73
2021-11-23T01:00:00,2021-11-23T02:00:00,169.03,22.73,108.2,14.55
2021-11-23T02:00:00,2021-11-23T03:00:00,169.26,22.76,108.35,14.57
2021-11-23T03:00:00,2021-11-23T04:00:00,169.93,22.85,107.98,14.52
2021-11-23T04:00:00,2021-11-23T05:00:00,166.51,22.39,112.52,15.13
2021-11-23T05:00:00,2021-11-23T06:00:00,169.26,22.76,115.71,15.56
2021-11-23T06:00:00,2021-11-23T07:00:00,179.3,24.11,111.4,14.98
2021-11-23T07:00:00,2021-11-23T08:00:00,171.79,23.1,118.76,15.97
2021-11-23T08:00:00,2021-11-23T09:00:00,166.51,22.39,115.12,15.48
2021-11-23T09:00:00,2021-11-23T10:00:00,167.17,22.48,115.49,15.53
2021-11-23T10:00:00,2021-11-23T11:00:00,161.6,21.73,115.34,15.51
2021-11-23T11:00:00,2021-11-23T12:00:00,162.79,21.89,123,16.54
2021-11-23T12:00:00,2021-11-23T13:00:00,165.76,22.29,126.05,16.95
2021-11-23T13:00:00,2021-11-23T14:00:00,164.72,22.15,126.87,17.06
2021-11-23T14:00:00,2021-11-23T15:00:00,165.09,22.2,127.39,17.13
2021-11-23T15:00:00,2021-11-23T16:00:00,169.11,22.74,122.93,16.53
2021-11-23T16:00:00,2021-11-23T17:00:00,164.72,22.15,126.94,17.07
2021-11-23T17:00:00,2021-11-23T18:00:00,164.72,22.15,122.93,16.53
2021-11-23T18:00:00,2021-11-23T19:00:00,155.05,20.85,129.03,17.35
2021-11-23T19:00:00,2021-11-23T20:00:00,158.92,21.37,128.95,17.34
2021-11-23T20:00:00,2021-11-23T21:00:00,162.42,21.84,134.9,18.14
2021-11-23T21:00:00,2021-11-23T22:00:00,178.55,24.01,134.9,18.14
2021-11-23T22:00:00,2021-11-23T23:00:00,173.57,23.34,133.78,17.99
2021-11-23T23:00:00,2021-11-24T00:00:00,181.76,24.44,126.43,17
2021-11-24T00:00:00,2021-11-24T01:00:00,176.77,23.77,124.42,16.73
2021-11-24T01:00:00,2021-11-24T02:00:00,178.04,23.94,123.75,16.64
2021-11-24T02:00:00,2021-11-24T03:00:00,173.72,23.36,123.6,16.62
2021-11-24T03:00:00,2021-11-24T04:00:00,175.43,23.59,123.75,16.64
2021-11-24T04:00:00,2021-11-24T05:00:00,202.28,27.2,115.49,15.53
2021-11-24T05:00:00,2021-11-24T06:00:00,251.22,33.78,118.77,15.97
2021-11-24T06:00:00,2021-11-24T07:00:00,206.97,27.83,118.47,15.93
2021-11-24T07:00:00,2021-11-24T08:00:00,196.93,26.48,120.1,16.15
2021-11-24T08:00:00,2021-11-24T09:00:00,219.53,29.52,126.28,16.98
2021-11-24T09:00:00,2021-11-24T10:00:00,173.43,23.32,130.29,17.52
2021-11-24T10:00:00,2021-11-24T11:00:00,178.33,23.98,123.15,16.56
2021-11-24T11:00:00,2021-11-24T12:00:00,181.09,24.35,122.19,16.43
2021-11-24T12:00:00,2021-11-24T13:00:00,208.23,28,124.79,16.78
2021-11-24T13:00:00,2021-11-24T14:00:00,206,27.7,126.13,16.96
2021-11-24T14:00:00,2021-11-24T15:00:00,204.44,27.49,132.38,17.8
2021-11-24T15:00:00,2021-11-24T16:00:00,209.35,28.15,138.03,18.56
2021-11-24T16:00:00,2021-11-24T17:00:00,187.7,25.24,136.39,18.34
2021-11-24T17:00:00,2021-11-24T18:00:00,183.32,24.65,133.79,17.99
2021-11-24T18:00:00,2021-11-24T19:00:00,169.04,22.73,131.41,17.67
2021-11-24T19:00:00,2021-11-24T20:00:00,169.56,22.8,130.29,17.52
2021-11-24T20:00:00,2021-11-24T21:00:00,195.81,26.33,122.71,16.5
2021-11-24T21:00:00,2021-11-24T22:00:00,218.2,29.34,123.6,16.62
2021-11-24T22:00:00,2021-11-24T23:00:00,229.13,30.81,122.63,16.49
2021-11-24T23:00:00,2021-11-25T00:00:00,432.52,58.16,240.39,32.33
2021-11-25T00:00:00,2021-11-25T01:00:00,423.89,57,237.44,31.93
2021-11-25T01:00:00,2021-11-25T02:00:00,423.6,56.96,237.39,31.92
2021-11-25T02:00:00,2021-11-25T03:00:00,393.09,52.86,235.41,31.66
2021-11-25T03:00:00,2021-11-25T04:00:00,392.51,52.78,234.17,31.49
2021-11-25T04:00:00,2021-11-25T05:00:00,392.33,52.76,237.85,31.99
2021-11-25T05:00:00,2021-11-25T06:00:00,319.71,42.99,246.4,33.14
2021-11-25T06:00:00,2021-11-25T07:00:00,317.94,42.76,241.06,32.42
2021-11-25T07:00:00,2021-11-25T08:00:00,339.84,45.7,242.27,32.58
2021-11-25T08:00:00,2021-11-25T09:00:00,297.23,39.97,242.12,32.56
2021-11-25T09:00:00,2021-11-25T10:00:00,271.5,36.51,243.7,32.77
2021-11-25T10:00:00,2021-11-25T11:00:00,253.33,34.07,245.49,33.01
2021-11-25T11:00:00,2021-11-25T12:00:00,245.1,32.96,247.45,33.28
2021-11-25T12:00:00,2021-11-25T13:00:00,247.1,33.23,250.76,33.72
2021-11-25T13:00:00,2021-11-25T14:00:00,248.78,33.46,251.19,33.78
2021-11-25T14:00:00,2021-11-25T15:00:00,248.94,33.48,247.74,33.32
2021-11-25T15:00:00,2021-11-25T16:00:00,250.03,33.62,244.9,32.93
2021-11-25T16:00:00,2021-11-25T17:00:00,234.37,31.52,241.65,32.5
2021-11-25T17:00:00,2021-11-25T18:00:00,240.25,32.31,269.64,36.26
2021-11-25T18:00:00,2021-11-25T19:00:00,238.58,32.08,278.05,37.39
2021-11-25T19:00:00,2021-11-25T20:00:00,237.94,32,269.43,36.23
2021-11-25T20:00:00,2021-11-25T21:00:00,246.75,33.18,267.27,35.94
2021-11-25T21:00:00,2021-11-25T22:00:00,276.19,37.14,263.57,35.44
2021-11-25T22:00:00,2021-11-25T23:00:00,282.26,37.96,262.9,35.35
2021-11-25T23:00:00,2021-11-26T00:00:00,308.7,41.51,155.06,20.85
2021-11-26T00:00:00,2021-11-26T01:00:00,270.03,36.31,152.6,20.52
2021-11-26T01:00:00,2021-11-26T02:00:00,272.63,36.66,152.68,20.53
2021-11-26T02:00:00,2021-11-26T03:00:00,267.2,35.93,152.38,20.49
2021-11-26T03:00:00,2021-11-26T04:00:00,270.25,36.34,151.19,20.33
2021-11-26T04:00:00,2021-11-26T05:00:00,279.4,37.57,177.81,23.91
2021-11-26T05:00:00,2021-11-26T06:00:00,396.82,53.36,176.62,23.75
2021-11-26T06:00:00,2021-11-26T07:00:00,361.05,48.55,171.27,23.03
2021-11-26T07:00:00,2021-11-26T08:00:00,291.52,39.2,127.54,17.15
2021-11-26T08:00:00,2021-11-26T09:00:00,224.14,30.14,123.97,16.67
2021-11-26T09:00:00,2021-11-26T10:00:00,225.26,30.29,124.42,16.73
2021-11-26T10:00:00,2021-11-26T11:00:00,200.42,26.95,138.69,18.65
2021-11-26T11:00:00,2021-11-26T12:00:00,200.12,26.91,138.77,18.66
2021-11-26T12:00:00,2021-11-26T13:00:00,248.24,33.38,134.38,18.07
2021-11-26T13:00:00,2021-11-26T14:00:00,236.04,31.74,137.06,18.43
2021-11-26T14:00:00,2021-11-26T15:00:00,255,34.29,141.82,19.07
2021-11-26T15:00:00,2021-11-26T16:00:00,278.13,37.4,139.59,18.77
2021-11-26T16:00:00,2021-11-26T17:00:00,277.61,37.33,147.1,19.78
2021-11-26T17:00:00,2021-11-26T18:00:00,254.04,34.16,143.97,19.36
2021-11-26T18:00:00,2021-11-26T19:00:00,266.23,35.8,137.36,18.47
2021-11-26T19:00:00,2021-11-26T20:00:00,259.17,34.85,134.9,18.14
2021-11-26T20:00:00,2021-11-26T21:00:00,268.09,36.05,129.18,17.37
2021-11-26T21:00:00,2021-11-26T22:00:00,309.37,41.6,119.21,16.03
2021-11-26T22:00:00,2021-11-26T23:00:00,296.95,39.93,118.99,16
2021-11-26T23:00:00,2021-11-27T00:00:00,484.17,65.11,177.2,23.83
2021-11-27T00:00:00,2021-11-27T01:00:00,434.27,58.4,173.11,23.28
2021-11-27T01:00:00,2021-11-27T02:00:00,481.42,64.74,172.97,23.26
2021-11-27T02:00:00,2021-11-27T03:00:00,481.12,64.7,172.97,23.26
2021-11-27T03:00:00,2021-11-27T04:00:00,481.79,64.79,169.69,22.82
2021-11-27T04:00:00,2021-11-27T05:00:00,348.61,46.88,186.13,25.03
2021-11-27T05:00:00,2021-11-27T06:00:00,644.72,86.7,201.07,27.04
2021-11-27T06:00:00,2021-11-27T07:00:00,676.1,90.92,202.64,27.25
2021-11-27T07:00:00,2021-11-27T08:00:00,428.62,57.64,177.58,23.88
2021-11-27T08:00:00,2021-11-27T09:00:00,522.02,70.2,142.03,19.1
2021-11-27T09:00:00,2021-11-27T10:00:00,533.55,71.75,141.29,19
2021-11-27T10:00:00,2021-11-27T11:00:00,508.56,68.39,141.14,18.98
2021-11-27T11:00:00,2021-11-27T12:00:00,541.13,72.77,141.44,19.02
2021-11-27T12:00:00,2021-11-27T13:00:00,561.51,75.51,146.2,19.66
2021-11-27T13:00:00,2021-11-27T14:00:00,575.93,77.45,144.26,19.4
2021-11-27T14:00:00,2021-11-27T15:00:00,575.86,77.44,143,19.23
2021-11-27T15:00:00,2021-11-27T16:00:00,716.48,96.35,163.75,22.02
2021-11-27T16:00:00,2021-11-27T17:00:00,755.52,101.6,543.96,73.15
2021-11-27T17:00:00,2021-11-27T18:00:00,621.15,83.53,471.68,63.43
2021-11-27T18:00:00,2021-11-27T19:00:00,590.51,79.41,180.18,24.23
2021-11-27T19:00:00,2021-11-27T20:00:00,576.23,77.49,142.55,19.17
2021-11-27T20:00:00,2021-11-27T21:00:00,557.64,74.99,142.03,19.1
2021-11-27T21:00:00,2021-11-27T22:00:00,370.25,49.79,138.46,18.62
2021-11-27T22:00:00,2021-11-27T23:00:00,338.5,45.52,138.61,18.64
2021-11-27T23:00:00,2021-11-28T00:00:00,642.59,86.41,332.93,44.77
2021-11-28T00:00:00,2021-11-28T01:00:00,562.27,75.61,350.78,47.17
2021-11-28T01:00:00,2021-11-28T02:00:00,562.2,75.6,358.81,48.25
2021-11-28T02:00:00,2021-11-28T03:00:00,555.73,74.73,358.66,48.23
2021-11-28T03:00:00,2021-11-28T04:00:00,635.6,85.47,358.74,48.24
2021-11-28T04:00:00,2021-11-28T05:00:00,579.01,77.86,359.03,48.28
2021-11-28T05:00:00,2021-11-28T06:00:00,700.22,94.16,340.37,45.77
2021-11-28T06:00:00,2021-11-28T07:00:00,768.49,103.34,336.35,45.23
2021-11-28T07:00:00,2021-11-28T08:00:00,728.33,97.94,328.1,44.12
2021-11-28T08:00:00,2021-11-28T09:00:00,759.34,102.11,316.79,42.6
2021-11-28T09:00:00,2021-11-28T10:00:00,740.53,99.58,315.98,42.49
2021-11-28T10:00:00,2021-11-28T11:00:00,739.26,99.41,315.9,42.48
2021-11-28T11:00:00,2021-11-28T12:00:00,684.23,92.01,315.9,42.48
2021-11-28T12:00:00,2021-11-28T13:00:00,694.27,93.36,414.21,55.7
2021-11-28T13:00:00,2021-11-28T14:00:00,696.28,93.63,412.5,55.47
2021-11-28T14:00:00,2021-11-28T15:00:00,742.53,99.85,504.19,67.8
2021-11-28T15:00:00,2021-11-28T16:00:00,816.23,109.76,533.87,71.79
2021-11-28T16:00:00,2021-11-28T17:00:00,896.99,120.62,531.11,71.42
2021-11-28T17:00:00,2021-11-28T18:00:00,901.6,121.24,529.03,71.14
2021-11-28T18:00:00,2021-11-28T19:00:00,934.25,125.63,526.88,70.85
2021-11-28T19:00:00,2021-11-28T20:00:00,933.95,125.59,525.46,70.66
2021-11-28T20:00:00,2021-11-28T21:00:00,784.18,105.45,438.38,58.95
2021-11-28T21:00:00,2021-11-28T22:00:00,781.5,105.09,444.03,59.71
2021-11-28T22:00:00,2021-11-28T23:00:00,771.69,103.77,453.63,61
2021-11-28T23:00:00,2021-11-29T00:00:00,822.33,110.58,389.3,52.35
2021-11-29T00:00:00,2021-11-29T01:00:00,797.49,107.24,429.53,57.76
2021-11-29T01:00:00,2021-11-29T02:00:00,789.91,106.22,429.76,57.79
2021-11-29T02:00:00,2021-11-29T03:00:00,789.46,106.16,429.31,57.73
2021-11-29T03:00:00,2021-11-29T04:00:00,824.56,110.88,428.79,57.66
2021-11-29T04:00:00,2021-11-29T05:00:00,787.45,105.89,429.68,57.78
2021-11-29T05:00:00,2021-11-29T06:00:00,930.9,125.18,410.42,55.19
2021-11-29T06:00:00,2021-11-29T07:00:00,1401.41,188.45,491.11,66.04
2021-11-29T07:00:00,2021-11-29T08:00:00,1120.23,150.64,482.78,64.92
2021-11-29T08:00:00,2021-11-29T09:00:00,1104.92,148.58,470.14,63.22
2021-11-29T09:00:00,2021-11-29T10:00:00,1098.89,147.77,464.56,62.47
