0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.0,0.0,2.0906220288,0.9,0.0,0.0,0.9,0.0,0.0,0.9,0.0,1.4461173396,2.1052631579,2.1052631579,2.1052631579,2.1052631579,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.0
0.0,0.0,0.9,0.0,0.0,0.9,2.0906220288,0.0,0.0,0.9,0.0,1.4461173396,2.1052631579,2.1052631579,2.1052631579,2.1052631579,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.0
0.0,0.0,2.0906220288,0.9,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.5461173396,2.1052631579,2.1052631579,2.1052631579,2.1052631579,0.9,0.0,0.0,0.9,0.0,0.0,0.9,0.0
0.0,0.0,2.0906220288,0.9,0.0,0.0,0.9,0.0,0.0,0.9,0.0,2.1052631579,2.1052631579,2.1052631579,2.1052631579,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.9,0.5461173396
2.1052631579,2.1052631579,2.0906220288,0.9,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.9,0.0,1.7513804975,2.1052631579
0.0,0.0,2.1052631579,0.8853588709,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.9,0.0,2.1052631579,2.1052631579,0.5461173396,0.9,0.0,0.0,0.9,0.0,0.0,2.1052631579,2.1052631579
2.1052631579,2.1052631579,2.1052631579,1.4314762105,0.0,0.9,0.0,0.0,0.9,0.0,0.0,2.1052631579,2.1052631579,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.0,0.9,0.0,0.0
0.0,0.0,0.5,0.0,0.0,1.2747588475,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.1372141916,2.1052631579,2.1052631579,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.5,0.0,0.0,1.2747588475,0.5,0.0,0.0,0.5,0.0,0.0,1.1372141916,2.1052631579,2.1052631579,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.5,1.2747588475,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.6372141916,0.0,0.0,2.1052631579,0.5,0.0,0.0,0.5,0.0,0.0,0.5,2.1052631579
0.0,0.0,0.5,1.2747588475,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.1052631579,0.5,0.0,0.0,0.5,0.0,0.0,1.1372141916,2.1052631579
2.1052631579,2.1052631579,1.911973039,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,2.1052631579,1.911973039,2.1052631579,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0
0.0,0.0,1.7747588475,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.6372141916,2.1052631579,2.1052631579,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0
0.0,0.0,0.5,1.2747588475,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.1372141916,2.1052631579,2.1052631579,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5
0.0,0.0,0.5,2.1052631579,1.911973039,2.1052631579,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
2.1052631579,2.1052631579,0.3067098812,2.1052631579,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,1.911973039,2.1052631579,2.1052631579,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0
0.3067098812,2.1052631579,2.1052631579,2.1052631579,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.5,2.1052631579,2.1052631579,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.911973039,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,0.0,1.2747588475,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.1372141916,2.1052631579,2.1052631579,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.5,0.0,0.5,0.0,2.1052631579,2.1052631579,0.0,0.0,0.5,1.911973039,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0
0.0,0.0,0.5,0.0,0.0,1.2747588475,0.5,0.0,0.0,0.5,0.0,0.0,2.1052631579,2.1052631579,1.1372141916,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
2.1052631579,2.1052631579,1.911973039,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,2.1052631579,2.1052631579,2.1052631579,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.8067098812,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,2.1052631579,2.1052631579,0.3067098812,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.1052631579,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.5,1.411973039,2.1052631579,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,2.1052631579
0.0,0.0,1.911973039,2.1052631579,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,2.1052631579,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5
0.0,0.0,0.5,2.1052631579,2.1052631579,1.911973039,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5
0.0,0.0,0.5,0.0,0.0,1.7747588475,0.0,0.5,0.0,0.0,0.5,0.0,2.1052631579,2.1052631579,0.6372141916,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,0.3067098812,2.1052631579,2.1052631579,2.1052631579,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0
0.0,0.0,2.1052631579,2.1052631579,0.3067098812,0.0,0.1932901188,0.3067098812,0.0,0.1932901188,0.3067098812,0.0,0.1932901188,0.3067098812,2.1052631579,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0
0.0,0.3067098812,2.1052631579,2.1052631579,2.1052631579,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0
0.0,1.911973039,2.1052631579,2.1052631579,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,0.0,1.2747588475,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.1372141916,2.1052631579,2.1052631579,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.5,0.0,1.2747588475,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,2.1052631579,2.1052631579,1.1372141916,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.5,0.0,0.0,0.5,1.2747588475,0.0,0.0,0.5,0.0,0.0,1.1372141916,2.1052631579,2.1052631579,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,0.0,1.7747588475,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2.1052631579,1.1372141916,2.1052631579,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
0.0,0.0,0.818455948,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,1.2765175608,2.1052631579,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,0.3,0.818455948,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.9765175608,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,2.1052631579
0.0,0.0,0.3,1.7949735088,2.1052631579,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.9765175608,2.1052631579,0.818455948,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,0.3,0.818455948,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,2.1052631579,0.9765175608,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
0.0,0.0,0.3,0.0,0.818455948,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.9765175608,2.1052631579,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
1.7949735088,0.0,2.1052631579,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,2.1052631579,1.7949735088,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3
0.0,1.7949735088,2.1052631579,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,1.7949735088,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,2.1052631579,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,0.3,0.818455948,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.9765175608,2.1052631579,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,0.3,0.0,0.818455948,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,2.1052631579,2.1052631579,0.3713017362,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,0.3,0.0,0.818455948,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.9765175608,2.1052631579,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,0.3,0.818455948,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,1.2765175608,2.1052631579,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,2.1052631579,2.0949735088,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,1.118455948,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.9765175608,2.1052631579
0.9765175608,0.0,0.0,1.118455948,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,2.1052631579
2.1052631579,0.9765175608,0.818455948,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,0.3,0.0,0.818455948,0.0,0.3,0.0,0.0,0.3,0.0,0.0,2.1052631579,1.2765175608,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,0.3,0.0,0.818455948,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,2.1052631579,0.9765175608,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,1.7949735088,2.1052631579,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
0.0,0.0,1.7949735088,2.1052631579,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
0.0,1.7949735088,2.1052631579,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3
0.0,0.0,2.1052631579,1.7949735088,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3
0.0,0.0,2.1052631579,1.7949735088,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,0.3,0.0,0.818455948,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.9765175608,2.1052631579,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
0.0,0.0,0.3,0.0,0.3,0.0,0.818455948,0.0,0.0,0.3,0.0,0.0,0.3,2.1052631579,0.9765175608,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,2.1052631579,1.4949735088,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3
0.0,0.0,2.1052631579,2.0949735088,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
0.0,0.0,1.7949735088,2.1052631579,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0
0.0,0.0,1.0082710357,2.1052631579,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,2.1052631579,0.8082710357,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.2,0.6197194834,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,2.1052631579,0.3885515523,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.2,0.0,0.6197194834,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.1885515523,2.1052631579,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2
0.0,0.0,0.8082710357,2.1052631579,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.2,0.6197194834,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.1885515523,2.1052631579,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
2.0938147102,0.0,0.0,0.8197194834,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,0.0,0.8082710357,2.1052631579,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,0.0,2.1052631579,0.8082710357,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.2,0.0,0.8197194834,0.0,0.0,0.2,0.0,0.0,0.3885515523,0.0,2.1052631579,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.2,0.0,0.0,0.6197194834,0.2,0.0,0.0,0.2,0.0,0.0,0.2,2.1052631579,0.1885515523,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,2.1052631579,0.8082710357,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,0.0,1.0082710357,2.1052631579,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,1.0082710357,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2.1052631579,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.8082710357,2.1052631579,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.8197194834,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,2.0938147102,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,0.0,0.2,0.0,0.6197194834,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2.1052631579,0.3885515523,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.2,0.6197194834,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,1.051258391,2.1052631579,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
2.1052631579,0.1885515523,0.6197194834,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,1.0082710357,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,2.1052631579,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,0.0,0.2,0.6197194834,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,2.0938147102,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2
0.0,0.0,0.2,0.6197194834,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,2.0938147102,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,0.0,0.6197194834,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,2.1052631579,0.1885515523,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.2,0.0,0.6197194834,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,2.0938147102
0.0,0.0,0.6197194834,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,2.1052631579,0.1885515523,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.8082710357,2.1052631579,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.8082710357,2.1052631579,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,0.0,0.6197194834,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,2.1052631579,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.3885515523
0.0,0.0,0.6197194834,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,1.251258391,2.1052631579,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.2,0.6197194834,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.3885515523,2.1052631579,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.2,0.8082710357,2.1052631579,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.2,0.0,0.0,0.9804995032,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,1.767129529,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,2.1052631579,0.8423658744,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.6423658744,2.1052631579,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,0.6423658744,2.1052631579,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2
0.0,0.0,0.7804995032,0.0,0.0618663711,0.1381336289,0.0,0.0618663711,0.1381336289,0.0,0.0618663711,0.1381336289,0.0,0.0618663711,0.1381336289,0.0,0.0618663711,0.1381336289,0.0,0.0618663711,0.1381336289,0.0,0.0618663711,2.1052631579
0.0,0.0,0.5804995032,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,2.1052631579,0.0618663711,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,0.0,0.5804995032,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2618663711,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,2.1052631579
0.0,0.0,0.2,0.0,0.6423658744,2.1052631579,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.6423658744,2.1052631579,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,2.1052631579,0.6423658744,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.8423658744,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,2.1052631579,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.4423658744,2.1052631579,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2
0.0,0.0,0.7804995032,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,1.967129529,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,0.0,0.2,0.5804995032,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0618663711,2.1052631579,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,0.0,0.2,0.6423658744,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,2.1052631579,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.8423658744,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2.1052631579,0.0
0.0,0.0,0.6423658744,2.1052631579,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,1.967129529,0.7804995032,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,0.0,0.8423658744,2.1052631579,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.6423658744,2.1052631579,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.2,0.5804995032,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2618663711,2.1052631579,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.2,0.0,0.6423658744,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,2.1052631579,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.6423658744,2.1052631579,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,1.967129529,0.7804995032,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2
0.0,0.0,0.2,0.0,0.7804995032,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,2.1052631579,0.0618663711,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.6423658744,2.1052631579,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.6423658744,0.0,2.1052631579,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.5804995032,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0618663711,2.1052631579,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,0.8423658744,2.1052631579,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.0,2.1052631579,0.6423658744,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0
0.0,0.0,2.1052631579,0.6423658744,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,2.1052631579,2.1052631579,0.4,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.1897576842,0.2102423158,0.0,0.1897576842,0.2102423158,0.0,0.1897576842,0.2102423158,0.0,0.1897576842
0.0,0.0,1.3021471376,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,0.4,0.0,0.0,1.3928737045,2.1052631579
